x-axis,SCL1,3
second,Volt,Volt
+2.2330000E-03,+4.5326632895E+00,+190.9547932E-03
+2.2332500E-03,+4.5326632895E+00,+190.9547932E-03
+2.2335000E-03,+4.5628140437E+00,+190.9547932E-03
+2.2337500E-03,+4.5527637909E+00,+190.9547932E-03
+2.2340000E-03,+4.5326632895E+00,+190.9547932E-03
+2.2342500E-03,+4.5326632903E+00,+190.9547941E-03
+2.2345000E-03,+4.5326632895E+00,+190.9547932E-03
+2.2347500E-03,+4.5527637909E+00,+190.9547932E-03
+2.2350000E-03,+4.5326632895E+00,+201.0050452E-03
+2.2352500E-03,+4.5728642941E+00,+231.1557970E-03
+2.2355000E-03,+4.5326632895E+00,+231.1557978E-03
+2.2357500E-03,+4.5728642941E+00,+190.9547932E-03
+2.2360000E-03,+4.5427135415E+00,+190.9547932E-03
+2.2362500E-03,+4.4924622849E+00,+4.6130652978E+00
+2.2365000E-03,+4.5326632895E+00,+4.5628140438E+00
+2.2367500E-03,+4.5326632895E+00,+4.5326632895E+00
+2.2370000E-03,+4.5728642941E+00,+4.5326632895E+00
+2.2372500E-03,+4.5326632895E+00,+4.5326632903E+00
+2.2375000E-03,+4.5326632895E+00,+4.5728642941E+00
+2.2377500E-03,+4.5326632895E+00,+4.5527637926E+00
+2.2380000E-03,+4.5326632895E+00,+4.5326632895E+00
+2.2382500E-03,+4.5326632895E+00,+4.5326632895E+00
+2.2385000E-03,+4.5628140438E+00,+4.5628140438E+00
+2.2387500E-03,+4.5326632895E+00,+4.5728642941E+00
+2.2390000E-03,+4.5326632895E+00,+4.5728642941E+00
+2.2392500E-03,+4.5326632895E+00,+4.5326632895E+00
+2.2395000E-03,+4.5326632895E+00,+4.5728642941E+00
+2.2397500E-03,+4.5326632895E+00,+4.5728642941E+00
+2.2400000E-03,+4.5326632895E+00,+4.5628140420E+00
+2.2402500E-03,+4.5326632895E+00,+4.5326632903E+00
+2.2405000E-03,+4.5728642941E+00,+4.5326632895E+00
+2.2407500E-03,+4.5326632895E+00,+4.5728642941E+00
+2.2410000E-03,+4.5326632895E+00,+4.5728642941E+00
+2.2412500E-03,+4.6934673061E+00,+271.3568007E-03
+2.2415000E-03,+4.8542713262E+00,+190.9547932E-03
+2.2417500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2420000E-03,+4.8542713262E+00,+201.0050453E-03
+2.2422500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2425000E-03,+4.8542713262E+00,+231.1557978E-03
+2.2427500E-03,+4.8743718276E+00,+231.1557978E-03
+2.2430000E-03,+4.8542713262E+00,+190.9547932E-03
+2.2432500E-03,+4.8944723299E+00,+190.9547932E-03
+2.2435000E-03,+4.8542713262E+00,+190.9547932E-03
+2.2437500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2440000E-03,+4.8542713262E+00,+190.9547932E-03
+2.2442500E-03,+4.8542713262E+00,+231.1557970E-03
+2.2445000E-03,+4.8844220805E+00,+221.1055476E-03
+2.2447500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2450000E-03,+4.8542713262E+00,+190.9547932E-03
+2.2452500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2455000E-03,+4.8844220805E+00,+231.1557978E-03
+2.2457500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2460000E-03,+4.8542713262E+00,+221.1055458E-03
+2.2462500E-03,+4.8944723308E+00,+4.4924622866E+00
+2.2465000E-03,+4.8643215765E+00,+4.5628140438E+00
+2.2467500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2470000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2472500E-03,+4.8542713262E+00,+4.5326632903E+00
+2.2475000E-03,+4.8542713262E+00,+4.5728642941E+00
+2.2477500E-03,+4.8542713262E+00,+4.5527637909E+00
+2.2480000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2482500E-03,+4.8542713262E+00,+4.5728642932E+00
+2.2485000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2487500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2490000E-03,+4.8542713262E+00,+4.5728642941E+00
+2.2492500E-03,+4.8542713262E+00,+4.5728642932E+00
+2.2495000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2497500E-03,+4.8542713262E+00,+4.5728642941E+00
+2.2500000E-03,+4.8643215783E+00,+4.5628140420E+00
+2.2502500E-03,+4.8542713271E+00,+4.5728642932E+00
+2.2505000E-03,+4.8844220806E+00,+4.5628140438E+00
+2.2507500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2510000E-03,+4.8542713262E+00,+4.5628140420E+00
+2.2512500E-03,+4.7738693197E+00,+271.3567988E-03
+2.2515000E-03,+4.8542713262E+00,+190.9547932E-03
+2.2517500E-03,+4.8542713262E+00,+211.0552964E-03
+2.2520000E-03,+4.8542713262E+00,+190.9547932E-03
+2.2522500E-03,+4.8542713262E+00,+231.1557969E-03
+2.2525000E-03,+4.8542713262E+00,+221.1055476E-03
+2.2527500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2530000E-03,+4.8542713262E+00,+201.0050453E-03
+2.2532500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2535000E-03,+4.8542713262E+00,+190.9547932E-03
+2.2537500E-03,+4.8542713262E+00,+211.0552965E-03
+2.2540000E-03,+4.8542713262E+00,+190.9547932E-03
+2.2542500E-03,+4.8542713262E+00,+190.9547942E-03
+2.2545000E-03,+4.8542713262E+00,+201.0050435E-03
+2.2547500E-03,+4.8542713262E+00,+231.1557978E-03
+2.2550000E-03,+4.8542713262E+00,+221.1055458E-03
+2.2552500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2555000E-03,+4.8542713262E+00,+190.9547932E-03
+2.2557500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2560000E-03,+4.8844220787E+00,+190.9547932E-03
+2.2562500E-03,+4.8944723299E+00,+4.5728642959E+00
+2.2565000E-03,+4.8542713262E+00,+4.5427135397E+00
+2.2567500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2570000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2572500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2575000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2577500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2580000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2582500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2585000E-03,+4.8542713262E+00,+4.5628140438E+00
+2.2587500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2590000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2592500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2595000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2597500E-03,+4.8743718294E+00,+4.5527637927E+00
+2.2600000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2602500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2605000E-03,+4.8844220806E+00,+4.5326632895E+00
+2.2607500E-03,+4.8542713262E+00,+4.5125627862E+00
+2.2610000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2612500E-03,+4.8140703235E+00,+311.5578042E-03
+2.2615000E-03,+4.8844220806E+00,+221.1055476E-03
+2.2617500E-03,+4.8542713262E+00,+231.1557978E-03
+2.2620000E-03,+4.8643215783E+00,+190.9547932E-03
+2.2622500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2625000E-03,+4.8542713262E+00,+221.1055476E-03
+2.2627500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2630000E-03,+4.8542713262E+00,+190.9547932E-03
+2.2632500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2635000E-03,+4.8542713262E+00,+201.0050434E-03
+2.2637500E-03,+4.8542713262E+00,+211.0552965E-03
+2.2640000E-03,+4.8542713262E+00,+190.9547932E-03
+2.2642500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2645000E-03,+4.8542713262E+00,+190.9547932E-03
+2.2647500E-03,+4.8542713262E+00,+211.0552965E-03
+2.2650000E-03,+4.8844220787E+00,+221.1055457E-03
+2.2652500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2655000E-03,+4.8542713262E+00,+190.9547932E-03
+2.2657500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2660000E-03,+4.8542713262E+00,+190.9547932E-03
+2.2662500E-03,+4.8542713329E+00,+4.5326632856E+00
+2.2665000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2667500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2670000E-03,+4.8542713262E+00,+4.5226130373E+00
+2.2672500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2675000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2677500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2680000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2682500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2685000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2687500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2690000E-03,+4.8542713262E+00,+4.5427135416E+00
+2.2692500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2695000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2697500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2700000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2702500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2705000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2707500E-03,+4.8542713262E+00,+4.5125627881E+00
+2.2710000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2712500E-03,+4.8542713194E+00,+150.7537867E-03
+2.2715000E-03,+4.8643215764E+00,+190.9547932E-03
+2.2717500E-03,+4.8944723308E+00,+211.0552965E-03
+2.2720000E-03,+4.8542713262E+00,+190.9547932E-03
+2.2722500E-03,+4.8944723298E+00,+190.9547942E-03
+2.2725000E-03,+4.8442210760E+00,+221.1055477E-03
+2.2727500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2730000E-03,+4.8542713262E+00,+190.9547932E-03
+2.2732500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2735000E-03,+4.8542713262E+00,+190.9547932E-03
+2.2737500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2740000E-03,+4.8542713262E+00,+201.0050454E-03
+2.2742500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2745000E-03,+4.8542713262E+00,+221.1055477E-03
+2.2747500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2750000E-03,+4.8542713262E+00,+190.9547932E-03
+2.2752500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2755000E-03,+4.8944723308E+00,+201.0050434E-03
+2.2757500E-03,+4.8542713262E+00,+211.0552965E-03
+2.2760000E-03,+4.8542713262E+00,+201.0050454E-03
+2.2762500E-03,+4.8944723408E+00,+4.6130653146E+00
+2.2765000E-03,+4.8542713262E+00,+4.5025125350E+00
+2.2767500E-03,+4.8944723308E+00,+4.5326632895E+00
+2.2770000E-03,+4.8944723308E+00,+4.5226130373E+00
+2.2772500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2775000E-03,+4.8643215764E+00,+4.5326632895E+00
+2.2777500E-03,+4.8944723308E+00,+4.5326632895E+00
+2.2780000E-03,+4.8944723308E+00,+4.5628140419E+00
+2.2782500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2785000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2787500E-03,+4.8743718295E+00,+4.5326632895E+00
+2.2790000E-03,+4.8542713262E+00,+4.5628140419E+00
+2.2792500E-03,+4.8542713272E+00,+4.5326632895E+00
+2.2795000E-03,+4.8844220807E+00,+4.5326632895E+00
+2.2797500E-03,+4.8944723308E+00,+4.5326632895E+00
+2.2800000E-03,+4.8643215784E+00,+4.5427135416E+00
+2.2802500E-03,+4.8542713272E+00,+4.5326632895E+00
+2.2805000E-03,+4.8944723308E+00,+4.5025125350E+00
+2.2807500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2810000E-03,+4.8844220786E+00,+4.5427135416E+00
+2.2812500E-03,+4.9346733344E+00,+190.9548095E-03
+2.2815000E-03,+4.8844220807E+00,+190.9547932E-03
+2.2817500E-03,+4.8542713262E+00,+231.1557978E-03
+2.2820000E-03,+4.8844220786E+00,+221.1055457E-03
+2.2822500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2825000E-03,+4.8542713262E+00,+190.9547932E-03
+2.2827500E-03,+4.8542713262E+00,+211.0552966E-03
+2.2830000E-03,+4.8643215784E+00,+190.9547932E-03
+2.2832500E-03,+4.8542713272E+00,+190.9547932E-03
+2.2835000E-03,+4.8944723308E+00,+190.9547932E-03
+2.2837500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2840000E-03,+4.8844220786E+00,+190.9547932E-03
+2.2842500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2845000E-03,+4.8542713262E+00,+190.9547932E-03
+2.2847500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2850000E-03,+4.8844220786E+00,+201.0050454E-03
+2.2852500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2855000E-03,+4.8542713262E+00,+231.1557978E-03
+2.2857500E-03,+4.8542713262E+00,+231.1557978E-03
+2.2860000E-03,+4.8542713262E+00,+201.0050454E-03
+2.2862500E-03,+4.7738693170E+00,+4.5728642237E+00
+2.2865000E-03,+4.8643215763E+00,+4.5226130393E+00
+2.2867500E-03,+4.8743718295E+00,+4.5326632895E+00
+2.2870000E-03,+4.8542713262E+00,+4.5226130373E+00
+2.2872500E-03,+4.8542713273E+00,+4.5326632895E+00
+2.2875000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2877500E-03,+4.8944723308E+00,+4.5326632895E+00
+2.2880000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2882500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2885000E-03,+4.8844220807E+00,+4.5226130394E+00
+2.2887500E-03,+4.8944723308E+00,+4.5326632895E+00
+2.2890000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2892500E-03,+4.8944723308E+00,+4.5326632895E+00
+2.2895000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2897500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2900000E-03,+4.8944723308E+00,+4.5628140419E+00
+2.2902500E-03,+4.8542713262E+00,+4.4924622859E+00
+2.2905000E-03,+4.8944723308E+00,+4.5326632895E+00
+2.2907500E-03,+4.8743718275E+00,+4.5326632895E+00
+2.2910000E-03,+4.8944723308E+00,+4.5025125371E+00
+2.2912500E-03,+4.4522612919E+00,-412.0601461E-03
+2.2915000E-03,+4.8944723308E+00,+201.0050433E-03
+2.2917500E-03,+4.8944723308E+00,+190.9547932E-03
+2.2920000E-03,+4.8944723308E+00,+231.1557978E-03
+2.2922500E-03,+4.8944723308E+00,+190.9547932E-03
+2.2925000E-03,+4.8643215763E+00,+231.1557978E-03
+2.2927500E-03,+4.8743718296E+00,+211.0552966E-03
+2.2930000E-03,+4.8542713262E+00,+221.1055456E-03
+2.2932500E-03,+4.8542713273E+00,+190.9547943E-03
+2.2935000E-03,+4.8844220807E+00,+190.9547932E-03
+2.2937500E-03,+4.8743718274E+00,+190.9547932E-03
+2.2940000E-03,+4.8944723308E+00,+221.1055456E-03
+2.2942500E-03,+4.8944723308E+00,+231.1557978E-03
+2.2945000E-03,+4.8542713262E+00,+201.0050433E-03
+2.2947500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2950000E-03,+4.8944723308E+00,+190.9547932E-03
+2.2952500E-03,+4.8542713262E+00,+190.9547932E-03
+2.2955000E-03,+4.8542713262E+00,+201.0050433E-03
+2.2957500E-03,+4.8743718274E+00,+211.0552966E-03
+2.2960000E-03,+4.8542713262E+00,+190.9547932E-03
+2.2962500E-03,+4.7336683156E+00,+2.9648240363E+00
+2.2965000E-03,+4.8844220807E+00,+4.5326632895E+00
+2.2967500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2970000E-03,+4.8643215784E+00,+4.5326632895E+00
+2.2972500E-03,+4.8542713262E+00,+4.5326632884E+00
+2.2975000E-03,+4.8844220807E+00,+4.5326632895E+00
+2.2977500E-03,+4.8743718296E+00,+4.5326632895E+00
+2.2980000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.2982500E-03,+4.8944723308E+00,+4.5326632895E+00
+2.2985000E-03,+4.8844220807E+00,+4.5326632895E+00
+2.2987500E-03,+4.8944723308E+00,+4.5326632895E+00
+2.2990000E-03,+4.8643215784E+00,+4.5326632895E+00
+2.2992500E-03,+4.8944723308E+00,+4.5326632895E+00
+2.2995000E-03,+4.8944723308E+00,+4.5326632895E+00
+2.2997500E-03,+4.8944723308E+00,+4.5125627882E+00
+2.3000000E-03,+4.8542713262E+00,+4.5025125371E+00
+2.3002500E-03,+4.8944723297E+00,+4.5326632895E+00
+2.3005000E-03,+4.8944723308E+00,+4.5326632895E+00
+2.3007500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.3010000E-03,+4.8944723308E+00,+4.5326632895E+00
+2.3012500E-03,+4.8944723308E+00,+673.3669530E-03
+2.3015000E-03,+4.8643215763E+00,+190.9547932E-03
+2.3017500E-03,+4.8743718296E+00,+190.9547932E-03
+2.3020000E-03,+4.8643215785E+00,+190.9547932E-03
+2.3022500E-03,+4.8944723308E+00,+190.9547943E-03
+2.3025000E-03,+4.8643215763E+00,+221.1055478E-03
+2.3027500E-03,+4.8743718274E+00,+190.9547932E-03
+2.3030000E-03,+4.8542713262E+00,+201.0050455E-03
+2.3032500E-03,+4.8542713262E+00,+190.9547932E-03
+2.3035000E-03,+4.8542713262E+00,+190.9547932E-03
+2.3037500E-03,+4.8542713262E+00,+211.0552966E-03
+2.3040000E-03,+4.8542713262E+00,+201.0050455E-03
+2.3042500E-03,+4.8542713262E+00,+190.9547943E-03
+2.3045000E-03,+4.8944723308E+00,+190.9547932E-03
+2.3047500E-03,+4.8542713262E+00,+211.0552944E-03
+2.3050000E-03,+4.8844220786E+00,+190.9547932E-03
+2.3052500E-03,+4.8542713262E+00,+190.9547932E-03
+2.3055000E-03,+4.8542713262E+00,+190.9547932E-03
+2.3057500E-03,+4.8542713262E+00,+211.0552944E-03
+2.3060000E-03,+4.8542713262E+00,+190.9547932E-03
+2.3062500E-03,+5.0552763436E+00,+4.8944722011E+00
+2.3065000E-03,+4.8542713262E+00,+4.5226130394E+00
+2.3067500E-03,+4.8743718296E+00,+4.5326632895E+00
+2.3070000E-03,+4.8944723308E+00,+4.5326632895E+00
+2.3072500E-03,+4.8944723308E+00,+4.5326632895E+00
+2.3075000E-03,+4.8643215762E+00,+4.5226130394E+00
+2.3077500E-03,+4.8944723308E+00,+4.5326632895E+00
+2.3080000E-03,+4.8844220785E+00,+4.5025125371E+00
+2.3082500E-03,+4.8944723308E+00,+4.5326632895E+00
+2.3085000E-03,+4.8844220808E+00,+4.5326632895E+00
+2.3087500E-03,+4.8944723308E+00,+4.5326632895E+00
+2.3090000E-03,+4.8844220785E+00,+4.5326632895E+00
+2.3092500E-03,+4.8944723308E+00,+4.5326632895E+00
+2.3095000E-03,+4.8944723308E+00,+4.5326632895E+00
+2.3097500E-03,+4.8743718296E+00,+4.5125627883E+00
+2.3100000E-03,+4.8542713262E+00,+4.5326632895E+00
+2.3102500E-03,+4.8542713273E+00,+4.5326632895E+00
+2.3105000E-03,+4.8844220808E+00,+4.5326632895E+00
+2.3107500E-03,+4.8743718274E+00,+4.5326632895E+00
+2.3110000E-03,+4.8643215785E+00,+4.5226130372E+00
+2.3112500E-03,+4.8542713273E+00,+4.5326632883E+00
+2.3115000E-03,+4.8643215762E+00,+190.9547932E-03
+2.3117500E-03,+4.8944723308E+00,+211.0552944E-03
+2.3120000E-03,+4.8844220785E+00,+201.0050455E-03
+2.3122500E-03,+4.8542713262E+00,+190.9547932E-03
+2.3125000E-03,+4.8643215762E+00,+190.9547932E-03
+2.3127500E-03,+4.8944723308E+00,+231.1557978E-03
+2.3130000E-03,+4.8542713262E+00,+190.9547932E-03
+2.3132500E-03,+4.8944723297E+00,+231.1557967E-03
+2.3135000E-03,+4.8844220808E+00,+190.9547932E-03
+2.3137500E-03,+4.8743718274E+00,+211.0552967E-03
+2.3140000E-03,+4.8542713262E+00,+231.1557978E-03
+2.3142500E-03,+4.8542713262E+00,+231.1557967E-03
+2.3145000E-03,+4.8542713262E+00,+190.9547932E-03
+2.3147500E-03,+4.8542713262E+00,+190.9547932E-03
+2.3150000E-03,+4.8542713262E+00,+190.9547932E-03
+2.3152500E-03,+4.8944723297E+00,+231.1557967E-03
+2.3155000E-03,+4.8542713262E+00,+190.9547932E-03
+2.3157500E-03,+4.8542713262E+00,+190.9547932E-03
+2.3160000E-03,+4.8542713262E+00,+190.9547932E-03
+2.3162500E-03,+4.8542713262E+00,+190.9547932E-03
+2.3165000E-03,+4.8844220808E+00,+4.5326632895E+00
+2.3167500E-03,+4.8542713262E+00,+4.4924622849E+00
+2.3170000E-03,+4.8643215785E+00,+4.5025125372E+00
+2.3172500E-03,+4.8542713274E+00,+4.5326632883E+00
+2.3175000E-03,+4.8542713262E+00,+4.4924622849E+00
+2.3177500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.3180000E-03,+4.8944723308E+00,+4.4924622849E+00
+2.3182500E-03,+4.8944723297E+00,+4.5326632895E+00
+2.3185000E-03,+4.8944723308E+00,+4.5226130395E+00
+2.3187500E-03,+4.8743718297E+00,+4.5326632895E+00
+2.3190000E-03,+4.8643215785E+00,+4.5326632895E+00
+2.3192500E-03,+4.8542713262E+00,+4.5326632883E+00
+2.3195000E-03,+4.8844220808E+00,+4.4924622849E+00
+2.3197500E-03,+4.8743718297E+00,+4.5125627883E+00
+2.3200000E-03,+4.8542713262E+00,+4.5025125372E+00
+2.3202500E-03,+4.8944723308E+00,+4.4924622849E+00
+2.3205000E-03,+4.8844220808E+00,+4.5326632895E+00
+2.3207500E-03,+4.8944723308E+00,+4.5326632895E+00
+2.3210000E-03,+4.8944723308E+00,+4.5226130371E+00
+2.3212500E-03,+4.8944723296E+00,+4.4924622860E+00
+2.3215000E-03,+4.8844220808E+00,+190.9547932E-03
+2.3217500E-03,+4.8743718273E+00,+211.0552967E-03
+2.3220000E-03,+4.8844220785E+00,+190.9547932E-03
+2.3222500E-03,+4.8542713262E+00,+190.9547932E-03
+2.3225000E-03,+4.8542713262E+00,+190.9547932E-03
+2.3227500E-03,+4.8743718273E+00,+190.9547932E-03
+2.3230000E-03,+4.8844220785E+00,+190.9547932E-03
+2.3232500E-03,+4.8542713262E+00,+190.9547932E-03
+2.3235000E-03,+4.8643215762E+00,+180.9045433E-03
+2.3237500E-03,+4.8944723308E+00,+190.9547932E-03
+2.3240000E-03,+4.8844220785E+00,+221.1055455E-03
+2.3242500E-03,+4.8542713274E+00,+190.9547944E-03
+2.3245000E-03,+4.8944723308E+00,+190.9547932E-03
+2.3247500E-03,+4.8743718297E+00,+211.0552944E-03
+2.3250000E-03,+4.8542713262E+00,+190.9547932E-03
+2.3252500E-03,+4.8542713274E+00,+190.9547932E-03
+2.3255000E-03,+4.8643215762E+00,+221.1055479E-03
+2.3257500E-03,+4.8542713262E+00,+211.0552944E-03
+2.3260000E-03,+4.8844220785E+00,+190.9547932E-03
+2.3262500E-03,+4.8542713274E+00,+190.9547932E-03
+2.3265000E-03,+4.8944723308E+00,+4.5226130395E+00
+2.3267500E-03,+4.8542713262E+00,+4.5125627883E+00
+2.3270000E-03,+4.8944723308E+00,+4.5326632895E+00
+2.3272500E-03,+4.8944723308E+00,+4.5326632895E+00
+2.3275000E-03,+4.8844220808E+00,+4.5326632895E+00
+2.3277500E-03,+4.8743718273E+00,+4.5326632895E+00
+2.3280000E-03,+4.8844220785E+00,+4.5226130371E+00
+2.3282500E-03,+4.8944723308E+00,+4.4924622849E+00
+2.3285000E-03,+4.8944723308E+00,+4.5025125348E+00
+2.3287500E-03,+4.8944723308E+00,+4.5326632895E+00
+2.3290000E-03,+4.8844220785E+00,+4.5226130371E+00
+2.3292500E-03,+4.8944723296E+00,+4.4924622861E+00
+2.3295000E-03,+4.8542713262E+00,+4.5025125348E+00
+2.3297500E-03,+4.8743718297E+00,+4.4924622849E+00
+2.3300000E-03,+4.8944723308E+00,+4.5326632895E+00
+2.3302500E-03,+4.8542713274E+00,+4.4924622849E+00
+2.3305000E-03,+4.8944723308E+00,+4.5226130395E+00
+2.3307500E-03,+4.8743718273E+00,+4.5125627884E+00
+2.3310000E-03,+4.8944723308E+00,+4.5025125372E+00
+2.3312500E-03,+4.8944723308E+00,+4.5326632883E+00
+2.3315000E-03,+4.8844220809E+00,+190.9547932E-03
+2.3317500E-03,+4.8542713262E+00,+190.9547932E-03
+2.3320000E-03,+4.8844220785E+00,+190.9547932E-03
+2.3322500E-03,+4.8944723308E+00,+190.9547944E-03
+2.3325000E-03,+4.8542713262E+00,+201.0050432E-03
+2.3327500E-03,+4.8542713262E+00,+190.9547932E-03
+2.3330000E-03,+4.8542713262E+00,+190.9547932E-03
+2.3332500E-03,+4.8542713262E+00,+190.9547945E-03
+2.3335000E-03,+4.8542713262E+00,+190.9547932E-03
+2.3337500E-03,+4.8542713262E+00,+211.0552968E-03
+2.3340000E-03,+4.8542713262E+00,+190.9547932E-03
+2.3342500E-03,+4.8542713274E+00,+231.1557966E-03
+2.3345000E-03,+4.8944723308E+00,+221.1055479E-03
+2.3347500E-03,+4.8743718273E+00,+190.9547932E-03
+2.3350000E-03,+4.8944723308E+00,+190.9547932E-03
+2.3352500E-03,+4.8944723308E+00,+190.9547932E-03
+2.3355000E-03,+4.8844220809E+00,+190.9547932E-03
+2.3357500E-03,+4.8542713262E+00,+190.9547932E-03
+2.3360000E-03,+4.8542713262E+00,+190.9547932E-03
+2.3362500E-03,+4.8542713274E+00,+190.9547932E-03
+2.3365000E-03,+4.8844220809E+00,+4.5326632895E+00
+2.3367500E-03,+4.8743718297E+00,+4.5326632895E+00
+2.3370000E-03,+4.8844220784E+00,+4.4924622849E+00
+2.3372500E-03,+4.8944723308E+00,+4.5326632895E+00
+2.3375000E-03,+4.8643215761E+00,+4.5226130395E+00
+2.3377500E-03,+4.8944723308E+00,+4.5125627859E+00
+2.3380000E-03,+4.8844220784E+00,+4.4924622849E+00
+2.3382500E-03,+4.8542713262E+00,+4.4924622861E+00
+2.3385000E-03,+4.8643215761E+00,+4.5326632895E+00
+2.3387500E-03,+4.8542713262E+00,+4.5326632895E+00
+2.3390000E-03,+4.8944723308E+00,+4.5326632895E+00
+2.3392500E-03,+4.8944723308E+00,+4.5326632882E+00
+2.3395000E-03,+4.8542713262E+00,+4.4924622849E+00
+2.3397500E-03,+4.8743718297E+00,+4.4924622849E+00
+2.3400000E-03,+4.8944723308E+00,+4.5025125372E+00
+2.3402500E-03,+4.8542713274E+00,+4.4924622861E+00
+2.3405000E-03,+4.8542713262E+00,+4.5025125348E+00
+2.3407500E-03,+4.8542713262E+00,+4.5125627859E+00
+2.3410000E-03,+4.8944723308E+00,+4.5025125372E+00
+2.3412500E-03,+4.8542713275E+00,+4.5326632882E+00
+2.3415000E-03,+4.8844220809E+00,+201.0050432E-03
+2.3417500E-03,+4.8542713262E+00,+211.0552943E-03
+2.3420000E-03,+4.8844220784E+00,+190.9547932E-03
+2.3422500E-03,+4.8542713275E+00,+231.1557966E-03
+2.3425000E-03,+4.8542713262E+00,+231.1557978E-03
+2.3427500E-03,+4.8743718298E+00,+190.9547932E-03
+2.3430000E-03,+4.8944723308E+00,+221.1055454E-03
+2.3432500E-03,+4.8542713262E+00,+231.1557966E-03
+2.3435000E-03,+4.8944723308E+00,+190.9547932E-03
