x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+5.9120000E-06,+592.9648391902E-03,+793.9698621631E-03,+4.3341708292704E+00,+1.4371859356761E+00
+5.9124000E-06,+592.9648391902E-03,+831.6583039720E-03,+4.3316582664847E+00,+1.4371859356761E+00
+5.9128000E-06,+592.9648391902E-03,+796.4824249487E-03,+4.3693467082937E+00,+1.4748743774851E+00
+5.9132000E-06,+592.9648391902E-03,+793.9698621631E-03,+4.3718592710793E+00,+1.4773869402707E+00
+5.9136000E-06,+592.9648391902E-03,+793.9698621631E-03,+4.3718592710793E+00,+1.4396984984617E+00
+5.9140000E-06,+592.9648391902E-03,+793.9698621631E-03,+4.3718592710793E+00,+1.4371859356761E+00
+5.9144000E-06,+630.6532809992E-03,+793.9698621631E-03,+4.3718592710793E+00,+1.4371859356761E+00
+5.9148000E-06,+633.1658437848E-03,+756.2814203541E-03,+4.3341708292703E+00,+1.4371859356761E+00
+5.9152000E-06,+595.4774019758E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4371859356761E+00
+5.9156000E-06,+592.9648391902E-03,+753.7688575685E-03,+4.3316582664847E+00,+1.4748743774851E+00
+5.9160000E-06,+592.9648391902E-03,+753.7688575685E-03,+4.3693467082937E+00,+1.4773869402707E+00
+5.9164000E-06,+630.6532809992E-03,+753.7688575685E-03,+4.3718592710793E+00,+1.4773869402707E+00
+5.9168000E-06,+746.2311692118E-03,+716.0804157595E-03,+4.3718592710793E+00,+1.4396984984617E+00
+5.9172000E-06,+942.2110666135E-03,+751.2562947829E-03,+4.2964823874613E+00,+1.4371859356761E+00
+5.9176000E-06,+1.2185929732043E+00,+716.0804157595E-03,+4.1407034946542E+00,+1.4371859356761E+00
+5.9180000E-06,+1.5753768889843E+00,+751.2562947829E-03,+3.8668341508489E+00,+1.4748743774851E+00
+5.9184000E-06,+1.8994974885264E+00,+753.7688575685E-03,+3.5477386768780E+00,+1.5150753820797E+00
+5.9188000E-06,+2.1834170834739E+00,+791.4572993775E-03,+3.1507537565034E+00,+1.5552763866742E+00
+5.9192000E-06,+2.3894472320179E+00,+831.6583039721E-03,+2.8618090359848E+00,+1.6331658330778E+00
+5.9196000E-06,+2.5527638131817E+00,+909.5477503756E-03,+2.5427135620138E+00,+1.7512562840760E+00
+5.9200000E-06,+2.6758793897509E+00,+1.0276382013738E+00,+2.2211055252572E+00,+1.8718592978597E+00
+5.9204000E-06,+2.7964824035346E+00,+1.1105527733485E+00,+1.8994974885007E+00,+1.9924623116434E+00
+5.9208000E-06,+2.8793969755093E+00,+1.2286432243466E+00,+1.5778894517442E+00,+2.1130653254271E+00
+5.9212000E-06,+2.9597989846985E+00,+1.3869346799394E+00,+1.2185929731786E+00,+2.2336683392108E+00
+5.9216000E-06,+2.9648241102696E+00,+1.5100502565086E+00,+894.4723736365E-03,+2.3542713529945E+00
+5.9220000E-06,+3.0025125520786E+00,+1.6683417121013E+00,+572.8643368800E-03,+2.4748743667782E+00
+5.9224000E-06,+2.9673366730551E+00,+1.8291457304796E+00,+288.9447419325E-03,+2.5577889387528E+00
+5.9228000E-06,+2.9648241102696E+00,+1.9899497488579E+00,+45.2261515795E-03,+2.6758793897510E+00
+5.9232000E-06,+2.9648241102696E+00,+2.0753768836181E+00,-158.2914341788E-03,+2.7587939617257E+00
+5.9236000E-06,+2.9648241102696E+00,+2.1557788928072E+00,-359.2964571517E-03,+2.8015075291058E+00
+5.9240000E-06,+3.0025125520786E+00,+2.1984924601873E+00,-522.6130383155E-03,+2.8417085337003E+00
+5.9244000E-06,+3.0050251148641E+00,+2.2386934647819E+00,-645.7286148847E-03,+2.8442210964859E+00
+5.9248000E-06,+3.0050251148641E+00,+2.2788944693764E+00,-690.9547450503E-03,+2.8442210964859E+00
+5.9252000E-06,+2.9673366730551E+00,+2.3190954739710E+00,-731.1557496449E-03,+2.8442210964859E+00
+5.9256000E-06,+2.9648241102696E+00,+2.3216080367565E+00,-695.9798706213E-03,+2.8442210964859E+00
+5.9260000E-06,+2.9648241102696E+00,+2.3216080367565E+00,-618.0904242177E-03,+2.8442210964859E+00
+5.9264000E-06,+2.9271356684605E+00,+2.2839195949475E+00,-537.6884150286E-03,+2.8819095382949E+00
+5.9268000E-06,+2.9246231056750E+00,+2.2437185903529E+00,-457.2864058394E-03,+2.8844221010804E+00
+5.9272000E-06,+2.9246231056750E+00,+2.2035175857583E+00,-376.8843966503E-03,+2.8467336592714E+00
+5.9276000E-06,+2.9623115474841E+00,+2.2010050229728E+00,-296.4823874612E-03,+2.8819095382949E+00
+5.9280000E-06,+3.0402009938877E+00,+2.2010050229728E+00,-216.0803782720E-03,+2.8844221010804E+00
+5.9284000E-06,+3.1206030030768E+00,+2.2010050229728E+00,-135.6783690829E-03,+2.9221105428895E+00
+5.9288000E-06,+3.2386934540750E+00,+2.2386934647819E+00,-92.9648017028E-03,+2.9246231056750E+00
+5.9292000E-06,+3.3592964678587E+00,+2.2788944693765E+00,-52.7637971083E-03,+2.9623115474841E+00
+5.9296000E-06,+3.4422110398334E+00,+2.3190954739710E+00,-50.2512343228E-03,+3.0025125520786E+00
+5.9300000E-06,+3.5603014908316E+00,+2.3592964785656E+00,-50.2512343228E-03,+3.0804019984823E+00
+5.9304000E-06,+3.6432160628062E+00,+2.3994974831602E+00,-50.2512343228E-03,+3.1231155658623E+00
+5.9308000E-06,+3.6859296301862E+00,+2.4773869295638E+00,-50.2512343228E-03,+3.2010050122660E+00
+5.9312000E-06,+3.7261306347808E+00,+2.5201004969439E+00,-50.2512343228E-03,+3.2437185796460E+00
+5.9316000E-06,+3.7286431975663E+00,+2.5603015015384E+00,-50.2512343228E-03,+3.2839195842406E+00
+5.9320000E-06,+3.6909547557572E+00,+2.5628140643239E+00,+25.1256492954E-03,+3.2864321470261E+00
+5.9324000E-06,+3.6507537511626E+00,+2.6005025061330E+00,+67.8392166754E-03,+3.2864321470261E+00
+5.9328000E-06,+3.6105527465680E+00,+2.6407035107276E+00,+145.7286630791E-03,+3.3241205888352E+00
+5.9332000E-06,+3.5326633001644E+00,+2.6432160735130E+00,+188.4422304591E-03,+3.3266331516206E+00
+5.9336000E-06,+3.4899497327843E+00,+2.6432160735130E+00,+266.3316768628E-03,+3.3266331516206E+00
+5.9340000E-06,+3.4497487281898E+00,+2.6432160735130E+00,+271.3568024337E-03,+3.3643215934297E+00
+5.9344000E-06,+3.4472361654043E+00,+2.6432160735130E+00,+309.0452442429E-03,+3.3668341562152E+00
+5.9348000E-06,+3.4472361654043E+00,+2.6055276317039E+00,+311.5578070283E-03,+3.4045225980243E+00
+5.9352000E-06,+3.4472361654043E+00,+2.6407035107276E+00,+349.2462488374E-03,+3.4070351608098E+00
+5.9356000E-06,+3.4849246072135E+00,+2.6432160735130E+00,+351.7588116229E-03,+3.4070351608098E+00
+5.9360000E-06,+3.5251256118080E+00,+2.6432160735130E+00,+351.7588116229E-03,+3.4447236026189E+00
+5.9364000E-06,+3.5276381745935E+00,+2.6432160735130E+00,+389.4472534320E-03,+3.4472361654043E+00
+5.9368000E-06,+3.5653266164026E+00,+2.6809045153222E+00,+391.9598162174E-03,+3.4095477235952E+00
+5.9372000E-06,+3.5678391791880E+00,+2.7211055199167E+00,+354.2713744083E-03,+3.4447236026189E+00
+5.9376000E-06,+3.6055276209972E+00,+2.7236180827022E+00,+314.0703698137E-03,+3.4472361654043E+00
+5.9380000E-06,+3.6457286255917E+00,+2.7613065245113E+00,+273.8693652191E-03,+3.4472361654043E+00
+5.9384000E-06,+3.6859296301863E+00,+2.8015075291059E+00,+271.3568024337E-03,+3.4472361654043E+00
+5.9388000E-06,+3.6884421929717E+00,+2.8040200918913E+00,+271.3568024337E-03,+3.4849246072135E+00
+5.9392000E-06,+3.6884421929717E+00,+2.8417085337005E+00,+233.6683606246E-03,+3.4874371699989E+00
+5.9396000E-06,+3.7261306347809E+00,+2.8819095382950E+00,+193.4673560300E-03,+3.4874371699989E+00
+5.9400000E-06,+3.7663316393754E+00,+2.8844221010804E+00,+153.2663514354E-03,+3.4874371699989E+00
+5.9404000E-06,+3.7688442021608E+00,+2.9221105428896E+00,+75.3769050317E-03,+3.4874371699989E+00
+5.9408000E-06,+3.7688442021608E+00,+2.9246231056750E+00,+32.6633376517E-03,+3.4874371699989E+00
+5.9412000E-06,+3.7688442021608E+00,+2.9623115474842E+00,+30.1507748663E-03,+3.4874371699989E+00
+5.9416000E-06,+3.7688442021608E+00,+2.9648241102696E+00,+30.1507748663E-03,+3.4874371699989E+00
+5.9420000E-06,+3.7688442021608E+00,+2.9648241102696E+00,-7.5376669428E-03,+3.4874371699989E+00
+5.9424000E-06,+3.7311557603517E+00,+2.9271356684604E+00,-10.0502297282E-03,+3.4874371699989E+00
+5.9428000E-06,+3.7286431975663E+00,+2.9246231056750E+00,-47.7386715374E-03,+3.4874371699989E+00
+5.9432000E-06,+3.7286431975663E+00,+2.8869346638658E+00,-50.2512343228E-03,+3.4874371699989E+00
+5.9436000E-06,+3.6909547557571E+00,+2.8844221010804E+00,-50.2512343228E-03,+3.4874371699989E+00
+5.9440000E-06,+3.6884421929717E+00,+2.8467336592712E+00,-50.2512343228E-03,+3.4874371699989E+00
+5.9444000E-06,+3.6884421929717E+00,+2.8442210964859E+00,-50.2512343228E-03,+3.5251256118081E+00
+5.9448000E-06,+3.6884421929717E+00,+2.8442210964859E+00,-50.2512343228E-03,+3.4899497327843E+00
+5.9452000E-06,+3.6507537511625E+00,+2.8819095382951E+00,-50.2512343228E-03,+3.4874371699989E+00
+5.9456000E-06,+3.6482411883771E+00,+2.8844221010804E+00,-50.2512343228E-03,+3.4874371699989E+00
+5.9460000E-06,+3.6482411883771E+00,+2.8844221010804E+00,-50.2512343228E-03,+3.4874371699989E+00
+5.9464000E-06,+3.6482411883771E+00,+2.8844221010804E+00,-87.9396761320E-03,+3.4874371699989E+00
+5.9468000E-06,+3.6482411883771E+00,+2.8467336592712E+00,-90.4522389174E-03,+3.4874371699989E+00
+5.9472000E-06,+3.6105527465679E+00,+2.8442210964859E+00,-52.7637971081E-03,+3.4874371699989E+00
+5.9476000E-06,+3.6080401837826E+00,+2.8819095382951E+00,-12.5627925136E-03,+3.5251256118081E+00
+5.9480000E-06,+3.6080401837826E+00,+2.8844221010804E+00,+27.6382120810E-03,+3.5276381745935E+00
+5.9484000E-06,+3.6080401837826E+00,+2.8844221010804E+00,+67.8392166756E-03,+3.5276381745935E+00
+5.9488000E-06,+3.5703517419734E+00,+2.8467336592712E+00,+70.3517794609E-03,+3.5276381745935E+00
+5.9492000E-06,+3.5678391791880E+00,+2.8442210964859E+00,+108.0402212701E-03,+3.5653266164027E+00
+5.9496000E-06,+3.5678391791880E+00,+2.8442210964859E+00,+148.2412258647E-03,+3.5678391791880E+00
+5.9500000E-06,+3.5678391791880E+00,+2.8819095382951E+00,+150.7537886500E-03,+3.6055276209973E+00
+5.9504000E-06,+3.6055276209973E+00,+2.8844221010804E+00,+150.7537886500E-03,+3.6080401837826E+00
+5.9508000E-06,+3.6080401837826E+00,+2.9221105428897E+00,+188.4422304593E-03,+3.6080401837826E+00
+5.9512000E-06,+3.6080401837826E+00,+2.9246231056750E+00,+228.6432350538E-03,+3.6080401837826E+00
+5.9516000E-06,+3.6457286255918E+00,+2.9246231056750E+00,+268.8442396484E-03,+3.6457286255918E+00
+5.9520000E-06,+3.6482411883771E+00,+2.9246231056750E+00,+271.3568024337E-03,+3.6482411883771E+00
+5.9524000E-06,+3.6859296301864E+00,+2.9623115474842E+00,+233.6683606245E-03,+3.6482411883771E+00
+5.9528000E-06,+3.7261306347810E+00,+2.9648241102696E+00,+231.1557978392E-03,+3.6482411883771E+00
+5.9532000E-06,+3.7286431975663E+00,+2.9648241102696E+00,+193.4673560299E-03,+3.6482411883771E+00
+5.9536000E-06,+3.7286431975663E+00,+2.9648241102696E+00,+190.9547932446E-03,+3.6105527465679E+00
+5.9540000E-06,+3.7663316393755E+00,+3.0402009938881E+00,+190.9547932446E-03,+3.6080401837826E+00
+5.9544000E-06,+3.8065326439701E+00,+3.0829145612680E+00,+190.9547932446E-03,+3.6080401837826E+00
+5.9548000E-06,+3.8467336485647E+00,+3.1231155658625E+00,+153.2663514353E-03,+3.6457286255919E+00
+5.9552000E-06,+3.8869346531592E+00,+3.1256281286478E+00,+113.0653468408E-03,+3.6859296301864E+00
+5.9556000E-06,+3.9271356577538E+00,+3.1633165704571E+00,+72.8643422462E-03,+3.7261306347810E+00
+5.9560000E-06,+4.0050251041577E+00,+3.2035175750517E+00,+70.3517794609E-03,+3.7663316393756E+00
+5.9564000E-06,+4.0477386715375E+00,+3.2437185796462E+00,+32.6633376516E-03,+3.8065326439701E+00
+5.9568000E-06,+4.1256281179414E+00,+3.2839195842408E+00,+30.1507748663E-03,+3.8467336485647E+00
+5.9572000E-06,+4.1306532435119E+00,+3.3241205888354E+00,-7.5376669429E-03,+3.8869346531593E+00
+5.9576000E-06,+4.1683416853212E+00,+3.3266331516206E+00,-10.0502297282E-03,+3.8894472159445E+00
+5.9580000E-06,+4.2085426899158E+00,+3.3266331516206E+00,-10.0502297282E-03,+3.9271356577538E+00
+5.9584000E-06,+4.2110552527010E+00,+3.3266331516206E+00,-10.0502297282E-03,+3.9673366623484E+00
+5.9588000E-06,+4.2487436945104E+00,+3.3266331516206E+00,-10.0502297282E-03,+3.9698492251337E+00
+5.9592000E-06,+4.2512562572956E+00,+3.3643215934299E+00,+27.6382120811E-03,+3.9698492251337E+00
+5.9596000E-06,+4.2889446991049E+00,+3.3668341562152E+00,+30.1507748663E-03,+4.0075376669430E+00
+5.9600000E-06,+4.2914572618902E+00,+3.4045225980245E+00,+30.1507748663E-03,+4.0477386715375E+00
+5.9604000E-06,+4.3291457036995E+00,+3.4447236026191E+00,+30.1507748663E-03,+4.0502512343228E+00
+5.9608000E-06,+4.3316582664847E+00,+3.4849246072136E+00,+30.1507748663E-03,+4.0502512343228E+00
+5.9612000E-06,+4.3316582664847E+00,+3.4874371699989E+00,+30.1507748663E-03,+4.0502512343228E+00
+5.9616000E-06,+4.3693467082941E+00,+3.4874371699989E+00,+67.8392166757E-03,+4.0502512343228E+00
+5.9620000E-06,+4.3718592710793E+00,+3.4874371699989E+00,+108.0402212702E-03,+4.0502512343228E+00
+5.9624000E-06,+4.3718592710793E+00,+3.4497487281896E+00,+110.5527840555E-03,+4.0502512343228E+00
+5.9628000E-06,+4.3718592710793E+00,+3.4472361654043E+00,+148.2412258648E-03,+4.0502512343228E+00
+5.9632000E-06,+4.3718592710793E+00,+3.4472361654043E+00,+150.7537886500E-03,+4.0502512343228E+00
+5.9636000E-06,+4.3341708292700E+00,+3.4472361654043E+00,+150.7537886500E-03,+4.0502512343228E+00
+5.9640000E-06,+4.3316582664847E+00,+3.4472361654043E+00,+188.4422304594E-03,+4.0502512343228E+00
+5.9644000E-06,+4.3316582664847E+00,+3.4472361654043E+00,+190.9547932446E-03,+4.0502512343228E+00
+5.9648000E-06,+4.3316582664847E+00,+3.4095477235950E+00,+190.9547932446E-03,+4.0502512343228E+00
+5.9652000E-06,+4.3316582664847E+00,+3.4070351608098E+00,+190.9547932446E-03,+4.0125627925134E+00
+5.9656000E-06,+4.3316582664847E+00,+3.3693467190004E+00,+190.9547932446E-03,+4.0100502297282E+00
+5.9660000E-06,+4.2939698246754E+00,+3.3668341562152E+00,+190.9547932446E-03,+4.0100502297282E+00
+5.9664000E-06,+4.2537688200808E+00,+3.3668341562152E+00,+228.6432350540E-03,+4.0477386715376E+00
+5.9668000E-06,+4.1758793736769E+00,+3.4045225980246E+00,+306.5326814579E-03,+4.0502512343228E+00
+5.9672000E-06,+4.1331658062971E+00,+3.4070351608098E+00,+462.3115742658E-03,+4.0879396761322E+00
+5.9676000E-06,+4.0175879180838E+00,+3.4447236026191E+00,+660.8040344534E-03,+4.0904522389174E+00
+5.9680000E-06,+3.9346733461095E+00,+3.4472361654043E+00,+899.4974992356E-03,+4.0527637971080E+00
+5.9684000E-06,+3.8542713369203E+00,+3.4472361654043E+00,+1.1783919686124E+00,+4.0502512343228E+00
+5.9688000E-06,+3.8115577695406E+00,+3.4472361654043E+00,+1.4974874425837E+00,+4.0125627925134E+00
+5.9692000E-06,+3.8090452067554E+00,+3.4472361654043E+00,+1.7814070375309E+00,+4.0100502297282E+00
+5.9696000E-06,+3.8090452067554E+00,+3.4472361654043E+00,+2.0628140696929E+00,+3.9723617879188E+00
+5.9700000E-06,+3.8467336485648E+00,+3.4472361654043E+00,+2.3065326600455E+00,+3.9321607833243E+00
+5.9704000E-06,+3.8492462113500E+00,+3.4472361654043E+00,+2.6608040130411E+00,+3.8919597787297E+00
+5.9708000E-06,+3.8869346531594E+00,+3.4472361654043E+00,+2.9472361707734E+00,+3.8894472159445E+00
+5.9712000E-06,+3.9648240995633E+00,+3.4472361654043E+00,+3.2663316447447E+00,+3.8517587741351E+00
+5.9716000E-06,+4.0452261087525E+00,+3.4472361654043E+00,+3.5502512396919E+00,+3.8492462113500E+00
+5.9720000E-06,+4.1256281179416E+00,+3.4472361654043E+00,+3.7939698300445E+00,+3.8492462113500E+00
+5.9724000E-06,+4.2437185689401E+00,+3.4472361654043E+00,+4.0351758576118E+00,+3.8492462113500E+00
+5.9728000E-06,+4.3643215827238E+00,+3.4472361654043E+00,+4.2763818851793E+00,+3.9246230949688E+00
+5.9732000E-06,+4.4472361546981E+00,+3.4849246072137E+00,+4.5175879127467E+00,+4.0050251041579E+00
+5.9736000E-06,+4.5653266056967E+00,+3.4874371699989E+00,+4.7211054985046E+00,+4.0854271133471E+00
+5.9740000E-06,+4.6482411776710E+00,+3.5628140536177E+00,+4.8844220796681E+00,+4.2035175643456E+00
+5.9744000E-06,+4.6909547450507E+00,+3.6055276209974E+00,+5.0075376562369E+00,+4.2864321363199E+00
+5.9748000E-06,+4.7311557496452E+00,+3.6834170674014E+00,+5.0904522282112E+00,+4.3291457036996E+00
+5.9752000E-06,+4.7713567542398E+00,+3.7261306347811E+00,+5.1331657955909E+00,+4.3693467082942E+00
+5.9756000E-06,+4.8115577588344E+00,+3.8040200811851E+00,+5.1356783583760E+00,+4.4095477128887E+00
+5.9760000E-06,+4.8517587634289E+00,+3.8467336485648E+00,+5.1356783583760E+00,+4.4120602756739E+00
+5.9764000E-06,+4.8542713262141E+00,+3.9246230949688E+00,+5.0979899165666E+00,+4.4120602756739E+00
+5.9768000E-06,+4.8542713262141E+00,+3.9673366623485E+00,+5.0577889119720E+00,+4.4497487174833E+00
+5.9772000E-06,+4.8542713262141E+00,+4.0075376669431E+00,+5.0175879073775E+00,+4.4899497220779E+00
+5.9776000E-06,+4.8165828844046E+00,+4.0100502297282E+00,+4.9773869027829E+00,+4.4924622848630E+00
+5.9780000E-06,+4.7763818798101E+00,+3.9723617879188E+00,+4.9371858981883E+00,+4.4924622848630E+00
+5.9784000E-06,+4.7361808752155E+00,+3.9698492251337E+00,+4.8969848935938E+00,+4.4547738430535E+00
+5.9788000E-06,+4.6582914288115E+00,+3.9321607833242E+00,+4.8567838889992E+00,+4.4522612802684E+00
+5.9792000E-06,+4.5778894196223E+00,+3.8919597787296E+00,+4.8165828844046E+00,+4.4145728384590E+00
+5.9796000E-06,+4.4974874104332E+00,+3.8894472159445E+00,+4.7763818798101E+00,+4.4120602756739E+00
+5.9800000E-06,+4.4547738430535E+00,+3.8894472159445E+00,+4.7738693170250E+00,+4.3743718338644E+00
+5.9804000E-06,+4.4145728384590E+00,+3.8517587741351E+00,+4.7738693170250E+00,+4.3341708292698E+00
+5.9808000E-06,+4.3743718338644E+00,+3.8115577695405E+00,+4.7738693170250E+00,+4.2939698246753E+00
+5.9812000E-06,+4.3718592710793E+00,+3.8090452067554E+00,+4.7361808752155E+00,+4.2914572618902E+00
+5.9816000E-06,+4.3718592710793E+00,+3.8090452067554E+00,+4.7336683124304E+00,+4.2537688200807E+00
+5.9820000E-06,+4.3718592710793E+00,+3.8090452067554E+00,+4.6582914288114E+00,+4.2512562572956E+00
+5.9824000E-06,+4.4095477128888E+00,+3.8090452067554E+00,+4.5778894196223E+00,+4.2135678154861E+00
+5.9828000E-06,+4.4497487174834E+00,+3.8090452067554E+00,+4.5351758522426E+00,+4.1733668108916E+00
+5.9832000E-06,+4.4899497220779E+00,+3.7713567649459E+00,+4.4949748476481E+00,+4.1708542481065E+00
+5.9836000E-06,+4.4924622848630E+00,+3.7688442021608E+00,+4.4170854012440E+00,+4.1331658062970E+00
+5.9840000E-06,+4.4924622848630E+00,+3.8065326439703E+00,+4.4120602756739E+00,+4.1306532435119E+00
+5.9844000E-06,+4.4924622848630E+00,+3.8090452067554E+00,+4.3743718338644E+00,+4.1306532435119E+00
+5.9848000E-06,+4.4924622848630E+00,+3.8090452067554E+00,+4.3341708292698E+00,+4.0929648017024E+00
+5.9852000E-06,+4.4924622848630E+00,+3.8090452067554E+00,+4.2939698246752E+00,+4.0904522389174E+00
+5.9856000E-06,+4.4547738430535E+00,+3.8467336485649E+00,+4.2537688200807E+00,+4.0904522389174E+00
+5.9860000E-06,+4.4145728384589E+00,+3.8492462113500E+00,+4.2512562572956E+00,+4.0904522389174E+00
+5.9864000E-06,+4.3743718338644E+00,+3.8492462113500E+00,+4.2512562572956E+00,+4.0904522389174E+00
+5.9868000E-06,+4.3341708292698E+00,+3.8869346531595E+00,+4.2135678154861E+00,+4.0904522389174E+00
+5.9872000E-06,+4.3316582664847E+00,+3.8894472159445E+00,+4.1733668108915E+00,+4.0527637971078E+00
+5.9876000E-06,+4.2939698246752E+00,+3.8517587741350E+00,+4.1331658062970E+00,+4.0502512343228E+00
+5.9880000E-06,+4.2914572618902E+00,+3.8492462113500E+00,+4.1306532435119E+00,+4.0125627925133E+00
+5.9884000E-06,+4.2537688200806E+00,+3.8492462113500E+00,+4.0929648017024E+00,+4.0477386715378E+00
+5.9888000E-06,+4.2512562572956E+00,+3.8492462113500E+00,+4.0904522389174E+00,+4.0125627925133E+00
+5.9892000E-06,+4.2512562572956E+00,+3.8492462113500E+00,+4.1281406807269E+00,+4.0100502297282E+00
+5.9896000E-06,+4.2512562572956E+00,+3.8492462113500E+00,+4.1683416853215E+00,+4.0100502297282E+00
+5.9900000E-06,+4.2512562572956E+00,+3.8492462113500E+00,+4.2085426899160E+00,+4.0100502297282E+00
+5.9904000E-06,+4.2512562572956E+00,+3.8492462113500E+00,+4.2487436945106E+00,+4.0100502297282E+00
+5.9908000E-06,+4.2512562572956E+00,+3.8492462113500E+00,+4.2889446991052E+00,+4.0477386715378E+00
+5.9912000E-06,+4.2889446991052E+00,+3.8869346531595E+00,+4.3291457036997E+00,+4.0502512343228E+00
+5.9916000E-06,+4.2914572618902E+00,+3.9271356577541E+00,+4.3316582664847E+00,+4.0502512343228E+00
+5.9920000E-06,+4.2914572618902E+00,+3.9673366623487E+00,+4.3693467082943E+00,+4.0879396761323E+00
+5.9924000E-06,+4.3291457036997E+00,+3.9698492251337E+00,+4.4472361546984E+00,+4.0904522389174E+00
+5.9928000E-06,+4.3316582664847E+00,+4.0075376669432E+00,+4.4899497220780E+00,+4.0904522389174E+00
+5.9932000E-06,+4.3316582664847E+00,+4.0477386715378E+00,+4.5301507266726E+00,+4.0904522389174E+00
+5.9936000E-06,+4.3316582664847E+00,+4.0502512343228E+00,+4.5326632894576E+00,+4.0904522389174E+00
+5.9940000E-06,+4.3693467082943E+00,+4.0502512343228E+00,+4.5703517312671E+00,+4.1281406807269E+00
+5.9944000E-06,+4.3718592710793E+00,+4.0502512343228E+00,+4.6105527358617E+00,+4.0929648017023E+00
+5.9948000E-06,+4.3718592710793E+00,+4.0502512343228E+00,+4.6507537404563E+00,+4.1281406807269E+00
+5.9952000E-06,+4.3718592710793E+00,+4.0502512343228E+00,+4.6532663032413E+00,+4.0929648017023E+00
+5.9956000E-06,+4.4095477128889E+00,+4.0879396761324E+00,+4.6532663032413E+00,+4.0904522389174E+00
+5.9960000E-06,+4.4120602756739E+00,+4.0904522389174E+00,+4.6909547450508E+00,+4.0904522389174E+00
+5.9964000E-06,+4.4120602756739E+00,+4.0904522389174E+00,+4.6934673078358E+00,+4.0904522389174E+00
+5.9968000E-06,+4.4497487174835E+00,+4.0904522389174E+00,+4.6934673078358E+00,+4.0904522389174E+00
+5.9972000E-06,+4.4522612802684E+00,+4.0904522389174E+00,+4.6557788660262E+00,+4.0527637971078E+00
+5.9976000E-06,+4.4522612802684E+00,+4.0904522389174E+00,+4.6532663032413E+00,+4.0502512343228E+00
+5.9980000E-06,+4.4522612802684E+00,+4.1281406807270E+00,+4.6155778614317E+00,+4.0502512343228E+00
+5.9984000E-06,+4.4522612802684E+00,+4.0929648017023E+00,+4.5753768568371E+00,+4.0879396761324E+00
+5.9988000E-06,+4.4145728384588E+00,+4.0904522389174E+00,+4.5351758522425E+00,+4.0904522389174E+00
+5.9992000E-06,+4.4120602756739E+00,+4.0904522389174E+00,+4.4949748476480E+00,+4.0904522389174E+00
+5.9996000E-06,+4.4120602756739E+00,+4.1281406807270E+00,+4.4547738430534E+00,+4.0904522389174E+00
+6.0000000E-06,+4.4120602756739E+00,+4.1306532435119E+00,+4.4145728384588E+00,+4.0527637971077E+00
+6.0004000E-06,+4.3743718338643E+00,+4.1306532435119E+00,+4.3743718338643E+00,+4.0502512343228E+00
+6.0008000E-06,+4.3341708292697E+00,+4.1306532435119E+00,+4.3341708292697E+00,+4.0125627925132E+00
+6.0012000E-06,+4.2939698246751E+00,+4.1306532435119E+00,+4.2939698246751E+00,+4.0477386715379E+00
+6.0016000E-06,+4.2914572618902E+00,+4.1306532435119E+00,+4.2537688200805E+00,+4.0125627925132E+00
+6.0020000E-06,+4.2537688200805E+00,+4.1683416853216E+00,+4.2512562572956E+00,+4.0477386715379E+00
+6.0024000E-06,+4.2512562572956E+00,+4.1708542481065E+00,+4.2512562572956E+00,+4.0502512343228E+00
+6.0028000E-06,+4.2135678154860E+00,+4.1331658062968E+00,+4.2512562572956E+00,+4.0502512343228E+00
+6.0032000E-06,+4.2110552527010E+00,+4.1306532435119E+00,+4.2512562572956E+00,+4.0502512343228E+00
+6.0036000E-06,+4.2110552527010E+00,+4.1306532435119E+00,+4.2135678154860E+00,+4.0502512343228E+00
+6.0040000E-06,+4.2110552527010E+00,+4.1306532435119E+00,+4.2110552527010E+00,+4.0125627925131E+00
+6.0044000E-06,+4.2487436945107E+00,+4.1306532435119E+00,+4.2110552527010E+00,+4.0100502297282E+00
+6.0048000E-06,+4.2512562572956E+00,+4.1306532435119E+00,+4.2487436945107E+00,+4.0477386715379E+00
+6.0052000E-06,+4.2512562572956E+00,+4.1306532435119E+00,+4.2512562572956E+00,+4.0502512343228E+00
+6.0056000E-06,+4.2512562572956E+00,+4.1306532435119E+00,+4.2889446991053E+00,+4.0502512343228E+00
+6.0060000E-06,+4.2512562572956E+00,+4.1683416853216E+00,+4.3291457036998E+00,+4.0502512343228E+00
+6.0064000E-06,+4.2512562572956E+00,+4.1708542481065E+00,+4.3316582664847E+00,+4.0125627925131E+00
+6.0068000E-06,+4.2512562572956E+00,+4.1708542481065E+00,+4.3693467082944E+00,+4.0477386715379E+00
+6.0072000E-06,+4.2889446991053E+00,+4.1708542481065E+00,+4.4095477128890E+00,+4.0125627925131E+00
+6.0076000E-06,+4.2914572618902E+00,+4.2085426899162E+00,+4.4120602756739E+00,+4.0100502297282E+00
+6.0080000E-06,+4.2914572618902E+00,+4.1733668108914E+00,+4.4497487174835E+00,+4.0100502297282E+00
+6.0084000E-06,+4.2914572618902E+00,+4.2085426899162E+00,+4.4522612802684E+00,+4.0100502297282E+00
+6.0088000E-06,+4.2914572618902E+00,+4.2110552527010E+00,+4.5276381638878E+00,+4.0100502297282E+00
