x-axis,1,2,3,4
+1.0136000E-03,+4.3718592711E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0137000E-03,+4.3718592711E+00,+4.7832914276E+00,-130.6532435E-03,+3.0854271241E+00
+1.0138000E-03,+4.3718592711E+00,+4.8084170554E+00,-130.6532435E-03,+3.0854271241E+00
+1.0139000E-03,+4.3718592711E+00,+4.7945979599E+00,-130.6532435E-03,+3.0854271241E+00
+1.0140000E-03,+4.3762562561E+00,+4.8140703216E+00,-135.0502285E-03,+3.0496231044E+00
+1.0141000E-03,+4.4013818839E+00,+4.7845477088E+00,-141.3316353E-03,+3.0559045112E+00
+1.0142000E-03,+4.3976130395E+00,+4.7883165532E+00,-145.1004796E-03,+3.0452261195E+00
+1.0143000E-03,+4.4114321351E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0144000E-03,+4.3718592711E+00,+4.7738693170E+00,-130.6532435E-03,+3.0854271241E+00
+1.0145000E-03,+4.3718592711E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0146000E-03,+4.3718592711E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0147000E-03,+4.3718592711E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0148000E-03,+4.3718592711E+00,+4.7738693170E+00,-162.0602781E-03,+3.0810301391E+00
+1.0149000E-03,+4.4120602757E+00,+4.8033919299E+00,-141.3316353E-03,+3.0747487323E+00
+1.0150000E-03,+4.3718592711E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0151000E-03,+4.4120602757E+00,+4.8140703216E+00,-131.2813841E-03,+3.0854271241E+00
+1.0152000E-03,+4.3875627884E+00,+4.9484924301E+00,+4.4403266082E+00,+3.0050251149E+00
+1.0153000E-03,+4.3718592711E+00,+4.7430904230E+00,+4.3103014830E+00,+3.0854271241E+00
+1.0154000E-03,+4.3718592711E+00,+4.7795225832E+00,+4.4064070095E+00,+3.0797738579E+00
+1.0155000E-03,+4.3718592711E+00,+4.8140703216E+00,+4.3523869094E+00,+3.0854271241E+00
+1.0156000E-03,+4.3718592711E+00,+4.7782663020E+00,+4.3674622861E+00,+3.0854271241E+00
+1.0157000E-03,+4.3718592711E+00,+4.8140703216E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0158000E-03,+4.3976130395E+00,+4.8140703216E+00,+4.3863065072E+00,+3.0854271241E+00
+1.0159000E-03,+4.3718592711E+00,+4.7738693170E+00,+4.4114321351E+00,+3.0458542601E+00
+1.0160000E-03,+4.3718592711E+00,+4.8140703216E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0161000E-03,+4.3718592711E+00,+4.7738693170E+00,+4.3718592711E+00,+3.1067839075E+00
+1.0162000E-03,+4.3718592711E+00,+4.7738693170E+00,+4.3718592711E+00,+3.0797738579E+00
+1.0163000E-03,+4.3718592711E+00,+4.7933416787E+00,+4.4120602757E+00,+3.0659547623E+00
+1.0164000E-03,+4.3718592711E+00,+4.8140703216E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0165000E-03,+4.3718592711E+00,+4.7845477088E+00,+4.3718592711E+00,+3.0559045112E+00
+1.0166000E-03,+4.3718592711E+00,+4.7738693170E+00,+4.3461055026E+00,+3.0709798879E+00
+1.0167000E-03,+4.3718592711E+00,+4.7732411764E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0168000E-03,+4.3718592711E+00,+4.7895728343E+00,+4.3718592711E+00,+3.0609296368E+00
+1.0169000E-03,+4.3718592711E+00,+4.8046482111E+00,+4.3624371605E+00,+3.0760050135E+00
+1.0170000E-03,+4.3373115326E+00,+4.7738693170E+00,+4.4120602757E+00,+3.0854271241E+00
+1.0171000E-03,+4.3718592711E+00,+4.7933416787E+00,+4.3913316328E+00,+3.0659547623E+00
+1.0172000E-03,+4.3718592711E+00,+4.8140703216E+00,+4.3674622861E+00,+3.0496231044E+00
+1.0173000E-03,+4.3718592711E+00,+4.7738693170E+00,+4.3718592711E+00,+3.0050251149E+00
+1.0174000E-03,+4.3718592711E+00,+4.7883165532E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0175000E-03,+4.3718592711E+00,+4.7744974576E+00,+4.3322864071E+00,+3.0854271241E+00
+1.0176000E-03,+4.3718592711E+00,+4.7738693170E+00,+4.3963567584E+00,+3.0697236067E+00
+1.0177000E-03,+4.3718592711E+00,+4.7738693170E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0178000E-03,+4.3662060049E+00,+4.7738693170E+00,+4.4064070095E+00,+3.0854271241E+00
+1.0179000E-03,+4.3718592711E+00,+4.7738693170E+00,+4.3925879140E+00,+3.0854271241E+00
+1.0180000E-03,+4.3718592711E+00,+4.8096733366E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0181000E-03,+4.3611808793E+00,+4.7738693170E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0182000E-03,+4.3718592711E+00,+4.7883165532E+00,+4.3976130395E+00,+3.0596733556E+00
+1.0183000E-03,+4.3718592711E+00,+4.8140703216E+00,+4.3718592711E+00,+3.0458542600E+00
+1.0184000E-03,+4.3718592711E+00,+4.7983668043E+00,+4.3963567584E+00,+3.0609296368E+00
+1.0185000E-03,+4.3718592711E+00,+4.7738693170E+00,+4.3718592711E+00,+3.0760050135E+00
+1.0186000E-03,+4.3718592711E+00,+4.8084170555E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0187000E-03,+4.3718592711E+00,+4.7738693170E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0188000E-03,+4.3360552515E+00,+4.7782663020E+00,+4.3718592711E+00,+3.0496231045E+00
+1.0189000E-03,+4.3423366582E+00,+4.7845477088E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0190000E-03,+4.3718592711E+00,+4.7738693170E+00,+4.3863065072E+00,+3.0596733556E+00
+1.0191000E-03,+4.3718592711E+00,+4.8134421810E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0192000E-03,+4.3473617838E+00,+4.7738693170E+00,+4.3561557538E+00,+3.0854271241E+00
+1.0193000E-03,+4.3718592711E+00,+4.7738693170E+00,+4.3410803771E+00,+3.0546482300E+00
+1.0194000E-03,+4.3718592711E+00,+4.8140703216E+00,+4.3718592711E+00,+3.0797738579E+00
+1.0195000E-03,+4.3718592711E+00,+4.7945979599E+00,+4.3523869094E+00,+3.0854271241E+00
+1.0196000E-03,+4.3718592711E+00,+4.7738693170E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0197000E-03,+4.3718592711E+00,+4.7845477088E+00,+4.3423366582E+00,+3.0559045112E+00
+1.0198000E-03,+4.3574120349E+00,+4.7738693170E+00,+4.3863065072E+00,+3.0854271241E+00
+1.0199000E-03,+4.3718592711E+00,+4.7738693170E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0200000E-03,+4.3718592711E+00,+4.7983668043E+00,+4.3718592711E+00,+3.0697236068E+00
+1.0201000E-03,+4.3718592711E+00,+4.7738693170E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0202000E-03,+4.5439698218E+00,+4.4120602757E+00,+69.7236379E-03,+2.9648241103E+00
+1.0203000E-03,+4.6532663032E+00,+4.6922110267E+00,-69.7235960E-03,+3.0659547623E+00
+1.0204000E-03,+4.6934673078E+00,+4.7380652974E+00,-130.6532435E-03,+3.1212311436E+00
+1.0205000E-03,+4.7229899207E+00,+4.7738693170E+00,-130.6532435E-03,+3.0559045112E+00
+1.0206000E-03,+4.6934673078E+00,+4.7738693170E+00,-170.8542481E-03,+3.0854271241E+00
+1.0207000E-03,+4.6934673078E+00,+4.7738693170E+00,-170.8542481E-03,+3.0458542600E+00
+1.0208000E-03,+4.6934673078E+00,+4.7895728343E+00,-155.1507308E-03,+3.0854271241E+00
+1.0209000E-03,+4.6934673078E+00,+4.7738693170E+00,-130.6532435E-03,+3.0854271241E+00
+1.0210000E-03,+4.7280150463E+00,+4.7738693170E+00,-170.8542481E-03,+3.0508793856E+00
+1.0211000E-03,+4.6934673078E+00,+4.7933416787E+00,-130.6532435E-03,+3.0854271241E+00
+1.0212000E-03,+4.6934673078E+00,+4.7782663020E+00,-170.8542481E-03,+3.0810301391E+00
+1.0213000E-03,+4.6934673078E+00,+4.8140703216E+00,-160.1758564E-03,+3.0559045112E+00
+1.0214000E-03,+4.6934673078E+00,+4.7996230855E+00,-145.1004797E-03,+3.0854271241E+00
+1.0215000E-03,+4.6934673078E+00,+4.8140703216E+00,-170.2261075E-03,+3.0854271241E+00
+1.0216000E-03,+4.6934673078E+00,+4.7738693170E+00,-155.1507308E-03,+3.0609296368E+00
+1.0217000E-03,+4.7242462019E+00,+4.7832914276E+00,-161.4321375E-03,+3.0854271241E+00
+1.0218000E-03,+4.6878140417E+00,+4.8140703216E+00,-165.2009820E-03,+3.0854271241E+00
+1.0219000E-03,+4.6934673078E+00,+4.7933416788E+00,-130.6532435E-03,+3.0854271241E+00
+1.0220000E-03,+4.6934673078E+00,+4.7782663020E+00,-130.6532435E-03,+3.0854271241E+00
+1.0221000E-03,+4.6934673078E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0222000E-03,+4.6934673078E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0223000E-03,+4.6928391673E+00,+4.8140703216E+00,-170.2261075E-03,+3.0854271241E+00
+1.0224000E-03,+4.6934673078E+00,+4.7895728343E+00,-130.6532435E-03,+3.0854271241E+00
+1.0225000E-03,+4.6934673078E+00,+4.8046482110E+00,-130.6532435E-03,+3.0854271241E+00
+1.0226000E-03,+4.6934673078E+00,+4.8140703216E+00,-130.6532435E-03,+3.1199748625E+00
+1.0227000E-03,+4.6934673078E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0228000E-03,+4.6978642928E+00,+4.8096733366E+00,-135.0502285E-03,+3.0810301390E+00
+1.0229000E-03,+4.6934673078E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0230000E-03,+4.7079145440E+00,+4.7738693170E+00,-156.4070119E-03,+3.0709798879E+00
+1.0231000E-03,+4.6934673078E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0232000E-03,+4.6934673078E+00,+4.7895728343E+00,-155.1507308E-03,+3.0609296367E+00
+1.0233000E-03,+4.6934673078E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0234000E-03,+4.7336683124E+00,+4.8140703216E+00,-159.5477158E-03,+3.0797738579E+00
+1.0235000E-03,+4.6934673078E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0236000E-03,+4.6934673078E+00,+4.7782663020E+00,-130.6532435E-03,+3.0854271241E+00
+1.0237000E-03,+4.6934673078E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0238000E-03,+4.6934673078E+00,+4.7883165532E+00,-145.1004797E-03,+3.0854271241E+00
+1.0239000E-03,+4.7336683124E+00,+4.8140703216E+00,-170.2261075E-03,+3.0464824006E+00
+1.0240000E-03,+4.6934673078E+00,+4.8140703216E+00,-155.1507308E-03,+3.0609296367E+00
+1.0241000E-03,+4.6934673078E+00,+4.8140703216E+00,-161.4321375E-03,+3.0854271241E+00
+1.0242000E-03,+4.7336683124E+00,+4.8140703216E+00,-130.6532435E-03,+3.0508793856E+00
+1.0243000E-03,+4.7141959507E+00,+4.8140703216E+00,-151.3818864E-03,+3.0646984812E+00
+1.0244000E-03,+4.6978642928E+00,+4.8096733366E+00,-135.0502285E-03,+3.0810301390E+00
+1.0245000E-03,+4.6934673078E+00,+4.8140703216E+00,-141.3316352E-03,+3.0854271241E+00
+1.0246000E-03,+4.7192210763E+00,+4.7738693170E+00,-130.6532435E-03,+3.0854271241E+00
+1.0247000E-03,+4.6947235890E+00,+4.7738693170E+00,-131.2813841E-03,+3.0847989835E+00
+1.0248000E-03,+4.6934673078E+00,+4.8140703216E+00,-155.1507308E-03,+3.0609296367E+00
+1.0249000E-03,+4.7028894184E+00,+4.8140703216E+00,-140.0753541E-03,+3.0760050135E+00
+1.0250000E-03,+4.7280150463E+00,+4.7738693170E+00,-130.6532435E-03,+3.0854271241E+00
+1.0251000E-03,+4.7141959507E+00,+4.8140703216E+00,-111.1808818E-03,+3.0659547623E+00
+1.0252000E-03,+4.6890703228E+00,+5.1312813734E+00,+4.1482411836E+00,+3.0496231045E+00
+1.0253000E-03,+4.6934673078E+00,+4.8059044921E+00,+4.3209798748E+00,+3.0854271241E+00
+1.0254000E-03,+4.6790200717E+00,+4.7738693170E+00,+4.3718592711E+00,+3.0596733556E+00
+1.0255000E-03,+4.6934673078E+00,+4.8134421811E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0256000E-03,+4.6934673078E+00,+4.7650753470E+00,+4.3718592711E+00,+3.0609296367E+00
+1.0257000E-03,+4.7242462018E+00,+4.7832914276E+00,+4.3812813817E+00,+3.0854271241E+00
+1.0258000E-03,+4.6934673078E+00,+4.7795225832E+00,+4.4064070095E+00,+3.0854271241E+00
+1.0259000E-03,+4.7129396696E+00,+4.7738693170E+00,+4.3925879139E+00,+3.0854271241E+00
+1.0260000E-03,+4.6934673078E+00,+4.7782663020E+00,+4.3718592711E+00,+3.1212311436E+00
+1.0261000E-03,+4.6934673078E+00,+4.8140703216E+00,+4.3907034923E+00,+3.1256281286E+00
+1.0262000E-03,+4.6934673078E+00,+4.7738693170E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0263000E-03,+4.7330401719E+00,+4.8140703216E+00,+4.3724874116E+00,+3.0854271241E+00
+1.0264000E-03,+4.6777637906E+00,+4.7983668043E+00,+4.3963567584E+00,+3.1011306413E+00
+1.0265000E-03,+4.6934673078E+00,+4.7832914276E+00,+4.3718592711E+00,+3.0948492346E+00
+1.0266000E-03,+4.6934673078E+00,+4.7738693170E+00,+4.3775125372E+00,+3.0854271241E+00
+1.0267000E-03,+4.6934673078E+00,+4.7738693170E+00,+4.3511306282E+00,+3.1061557669E+00
+1.0268000E-03,+4.6934673078E+00,+4.8096733366E+00,+4.4076632907E+00,+3.1212311436E+00
+1.0269000E-03,+4.6934673078E+00,+4.7845477087E+00,+4.4013818840E+00,+3.0854271241E+00
+1.0270000E-03,+4.6934673078E+00,+4.7738693170E+00,+4.3863065073E+00,+3.0854271241E+00
+1.0271000E-03,+4.6940954484E+00,+4.7738693170E+00,+4.3718592711E+00,+3.0860552646E+00
+1.0272000E-03,+4.6934673078E+00,+4.7895728343E+00,+4.3718592711E+00,+3.1256281286E+00
+1.0273000E-03,+4.7028894184E+00,+4.7832914276E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0274000E-03,+4.6934673078E+00,+4.8140703216E+00,+4.4064070095E+00,+3.0854271241E+00
+1.0275000E-03,+4.6934673078E+00,+4.7738693170E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0276000E-03,+4.6934673078E+00,+4.7738693170E+00,+4.3762562561E+00,+3.0854271241E+00
+1.0277000E-03,+4.6827889161E+00,+4.7738693170E+00,+4.3718592711E+00,+3.0961055158E+00
+1.0278000E-03,+4.6934673078E+00,+4.7738693170E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0279000E-03,+4.6934673078E+00,+4.7744974576E+00,+4.3712311305E+00,+3.0854271241E+00
+1.0280000E-03,+4.6689698205E+00,+4.7983668043E+00,+4.3473617838E+00,+3.0854271241E+00
+1.0281000E-03,+4.6934673078E+00,+4.7738693170E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0282000E-03,+4.6934673078E+00,+4.7738693170E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0283000E-03,+4.6934673078E+00,+4.7933416788E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0284000E-03,+4.6934673078E+00,+4.7738693170E+00,+4.3718592711E+00,+3.1212311436E+00
+1.0285000E-03,+4.6934673078E+00,+4.8033919299E+00,+4.3316582665E+00,+3.0854271241E+00
+1.0286000E-03,+4.6790200717E+00,+4.7883165532E+00,+4.3718592711E+00,+3.0596733556E+00
+1.0287000E-03,+4.6538944438E+00,+4.7738693170E+00,+4.3322864070E+00,+3.0854271241E+00
+1.0288000E-03,+4.6689698205E+00,+4.7895728343E+00,+4.3963567584E+00,+3.1011306413E+00
+1.0289000E-03,+4.6934673078E+00,+4.7738693170E+00,+4.3316582665E+00,+3.0854271241E+00
+1.0290000E-03,+4.6589195694E+00,+4.8140703216E+00,+4.3373115326E+00,+3.0854271241E+00
+1.0291000E-03,+4.6934673078E+00,+4.7726130359E+00,+4.3511306282E+00,+3.0659547623E+00
+1.0292000E-03,+4.6934673078E+00,+4.7782663021E+00,+4.3718592711E+00,+3.1212311436E+00
+1.0293000E-03,+4.6934673078E+00,+4.7443467041E+00,+4.3611808794E+00,+3.0854271241E+00
+1.0294000E-03,+4.7079145440E+00,+4.7738693170E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0295000E-03,+4.6934673078E+00,+4.8140703216E+00,+4.3718592711E+00,+3.0854271241E+00
+1.0296000E-03,+4.6934673078E+00,+4.7738693170E+00,+4.3316582665E+00,+3.0854271241E+00
+1.0297000E-03,+4.7028894184E+00,+4.8046482110E+00,+4.3718592711E+00,+3.0760050134E+00
+1.0298000E-03,+4.6934673078E+00,+4.7738693170E+00,+4.3718592711E+00,+3.1143215964E+00
+1.0299000E-03,+4.6934673078E+00,+4.7738693170E+00,+4.3718592711E+00,+3.0646984812E+00
+1.0300000E-03,+4.6934673078E+00,+4.7738693170E+00,+4.4032663056E+00,+3.0854271241E+00
+1.0301000E-03,+4.6934673078E+00,+4.7845477087E+00,+4.3423366582E+00,+3.0854271241E+00
+1.0302000E-03,+4.6388190671E+00,+4.4748743447E+00,+253.7688623E-03,+3.1256281286E+00
+1.0303000E-03,+4.6538944438E+00,+4.6532663032E+00,-51.5075154E-03,+3.0847989835E+00
+1.0304000E-03,+4.6777637906E+00,+4.7336683124E+00,-130.6532435E-03,+3.1011306413E+00
+1.0305000E-03,+4.6934673078E+00,+4.7832914276E+00,-130.6532435E-03,+3.0854271241E+00
+1.0306000E-03,+4.6934673078E+00,+4.8084170555E+00,-165.2009820E-03,+3.0854271241E+00
+1.0307000E-03,+4.6934673078E+00,+4.7738693170E+00,-170.8542481E-03,+3.0854271241E+00
+1.0308000E-03,+4.6934673078E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0309000E-03,+4.6934673078E+00,+4.8140703216E+00,-170.8542481E-03,+3.0854271241E+00
+1.0310000E-03,+4.7079145440E+00,+4.8140703216E+00,-156.4070119E-03,+3.0854271241E+00
+1.0311000E-03,+4.6934673078E+00,+4.7738693170E+00,-170.2261076E-03,+3.0854271241E+00
+1.0312000E-03,+4.6777637906E+00,+4.7895728343E+00,-155.1507308E-03,+3.0854271241E+00
+1.0313000E-03,+4.6934673078E+00,+4.8140703216E+00,-140.0753541E-03,+3.0854271241E+00
+1.0314000E-03,+4.6934673078E+00,+4.7795225831E+00,-130.6532435E-03,+3.0854271241E+00
+1.0315000E-03,+4.6934673078E+00,+4.7738693170E+00,-150.1256053E-03,+3.0854271241E+00
+1.0316000E-03,+4.6934673078E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0317000E-03,+4.6934673078E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0318000E-03,+4.7336683124E+00,+4.8140703216E+00,-145.1004797E-03,+3.0998743602E+00
+1.0319000E-03,+4.6934673078E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0320000E-03,+4.6934673078E+00,+4.7895728343E+00,-155.1507308E-03,+3.0854271241E+00
+1.0321000E-03,+4.7028894185E+00,+4.8046482110E+00,-130.6532435E-03,+3.0854271241E+00
+1.0322000E-03,+4.6934673078E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0323000E-03,+4.7129396696E+00,+4.7933416788E+00,-151.3818863E-03,+3.0854271241E+00
+1.0324000E-03,+4.6934673078E+00,+4.8096733366E+00,-135.0502286E-03,+3.0854271241E+00
+1.0325000E-03,+4.6934673078E+00,+4.8140703216E+00,-130.6532435E-03,+3.0961055157E+00
+1.0326000E-03,+4.7079145440E+00,+4.7883165532E+00,-130.6532435E-03,+3.0998743602E+00
+1.0327000E-03,+4.6940954484E+00,+4.8140703216E+00,-130.6532435E-03,+3.1249999881E+00
+1.0328000E-03,+4.6934673078E+00,+4.7983668044E+00,-130.6532435E-03,+3.0854271241E+00
+1.0329000E-03,+4.7028894185E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0330000E-03,+4.7280150463E+00,+4.7795225831E+00,-124.9999774E-03,+3.0508793856E+00
+1.0331000E-03,+4.7129396696E+00,+4.7945979599E+00,-130.6532435E-03,+3.0854271241E+00
+1.0332000E-03,+4.6934673078E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0333000E-03,+4.7229899208E+00,+4.7738693170E+00,-141.3316352E-03,+3.1149497370E+00
+1.0334000E-03,+4.7336683124E+00,+4.8285175578E+00,-156.4070119E-03,+3.0854271241E+00
+1.0335000E-03,+4.7330401719E+00,+4.7744974576E+00,-170.2261076E-03,+3.0854271241E+00
+1.0336000E-03,+4.7091708251E+00,+4.8140703216E+00,-146.3567608E-03,+3.0854271241E+00
+1.0337000E-03,+4.7242462018E+00,+4.8140703216E+00,-130.6532435E-03,+3.0948492347E+00
+1.0338000E-03,+4.7336683124E+00,+4.7738693170E+00,-165.2009820E-03,+3.0854271241E+00
+1.0339000E-03,+4.7141959507E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0340000E-03,+4.6978642929E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0341000E-03,+4.6934673078E+00,+4.8140703216E+00,-119.9748518E-03,+3.1149497370E+00
+1.0342000E-03,+4.6934673078E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0343000E-03,+4.6934673078E+00,+4.7744974576E+00,-130.6532435E-03,+3.0854271241E+00
+1.0344000E-03,+4.7179647952E+00,+4.8140703216E+00,-155.1507309E-03,+3.0854271241E+00
+1.0345000E-03,+4.7336683124E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0346000E-03,+4.6934673078E+00,+4.8084170555E+00,-170.8542481E-03,+3.1199748625E+00
+1.0347000E-03,+4.7336683124E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0348000E-03,+4.7292713274E+00,+4.8140703216E+00,-130.6532435E-03,+3.0898241091E+00
+1.0349000E-03,+4.7336683124E+00,+4.7738693170E+00,-130.6532435E-03,+3.0854271241E+00
+1.0350000E-03,+4.7192210762E+00,+4.8140703216E+00,-116.2060073E-03,+3.0854271241E+00
+1.0351000E-03,+4.6940954484E+00,+4.8140703216E+00,-130.6532435E-03,+3.0854271241E+00
+1.0352000E-03,+610.5527794E-03,+4.7041457009E+00,+3.8247487240E+00,+40.8291679E-03
+1.0353000E-03,+633.1658438E-03,+4.8140703216E+00,+4.3743718332E+00,+70.3517795E-03
+1.0354000E-03,+638.8191099E-03,+4.8140703216E+00,+4.3718592711E+00,+30.1507749E-03
+1.0355000E-03,+653.8944866E-03,+4.7945979598E+00,+4.3718592711E+00,+50.8794177E-03
+1.0356000E-03,+633.1658438E-03,+4.8140703216E+00,+4.3718592711E+00,+65.9547944E-03
+1.0357000E-03,+662.6884567E-03,+4.8140703216E+00,+4.3718592711E+00,+30.1507749E-03
+1.0358000E-03,+647.6130800E-03,+4.7738693170E+00,+4.3574120349E+00,+55.9045433E-03
+1.0359000E-03,+673.3668484E-03,+4.7738693170E+00,+4.3718592711E+00,+30.7789154E-03
+1.0360000E-03,+633.1658438E-03,+4.7738693170E+00,+4.3473617837E+00,+30.1507749E-03
+1.0361000E-03,+642.5879544E-03,+4.7952261004E+00,+4.3316582665E+00,+70.3517795E-03
+1.0362000E-03,+667.7135823E-03,+4.7738693170E+00,+4.3718592711E+00,+64.6985134E-03
+1.0363000E-03,+673.3668484E-03,+4.7738693170E+00,+4.3511306283E+00,+70.3517795E-03
+1.0364000E-03,+637.5628288E-03,+4.7694723320E+00,+4.3674622860E+00,+30.1507749E-03
+1.0365000E-03,+614.3216225E-03,+4.7738693170E+00,+4.3316582665E+00,+40.8291665E-03
+1.0366000E-03,+647.6130800E-03,+4.7738693170E+00,+4.3461055027E+00,+70.3517795E-03
+1.0367000E-03,+633.1658438E-03,+4.7738693170E+00,+4.3316582665E+00,+30.1507749E-03
+1.0368000E-03,+633.1658438E-03,+4.7738693170E+00,+4.3561557538E+00,+54.6482622E-03
+1.0369000E-03,+633.1658438E-03,+4.7644472064E+00,+4.3316582665E+00,+30.1507749E-03
+1.0370000E-03,+638.8191099E-03,+4.7393215785E+00,+4.3316582665E+00,+30.1507749E-03
+1.0371000E-03,+633.1658438E-03,+4.7336683124E+00,+4.3316582665E+00,+50.8794177E-03
+1.0372000E-03,+633.1658438E-03,+4.7380652975E+00,+4.3360552515E+00,+30.1507749E-03
+1.0373000E-03,+633.1658438E-03,+4.7738693170E+00,+4.3316582665E+00,+70.3517795E-03
+1.0374000E-03,+633.1658438E-03,+4.7594220808E+00,+4.3316582665E+00,+70.3517795E-03
+1.0375000E-03,+633.1658438E-03,+4.7738693170E+00,+4.3316582665E+00,+69.7236389E-03
+1.0376000E-03,+648.8693610E-03,+4.7336683124E+00,+4.3561557538E+00,+30.1507749E-03
+1.0377000E-03,+633.1658438E-03,+4.7430904231E+00,+4.3008793725E+00,+30.1507749E-03
+1.0378000E-03,+667.7135823E-03,+4.7682160509E+00,+4.3718592711E+00,+30.1507749E-03
+1.0379000E-03,+633.1658438E-03,+4.7336683124E+00,+4.3121859047E+00,+70.3517795E-03
+1.0380000E-03,+637.5628288E-03,+4.7336683124E+00,+4.3316582665E+00,+34.5477599E-03
+1.0381000E-03,+633.1658438E-03,+4.7336683124E+00,+4.3316582665E+00,+30.1507749E-03
+1.0382000E-03,+647.6130800E-03,+4.7481155486E+00,+4.2914572619E+00,+30.1507749E-03
+1.0383000E-03,+633.1658438E-03,+4.7336683124E+00,+4.2920854024E+00,+30.1507749E-03
+1.0384000E-03,+633.1658438E-03,+4.7336683124E+00,+4.3316582665E+00,+54.6482622E-03
+1.0385000E-03,+663.9447377E-03,+4.7336683124E+00,+4.3008793725E+00,+30.1507749E-03
+1.0386000E-03,+638.8191099E-03,+4.7393215785E+00,+4.3316582665E+00,+64.6985134E-03
+1.0387000E-03,+633.1658438E-03,+4.7336683124E+00,+4.3121859047E+00,+30.1507749E-03
+1.0388000E-03,+637.5628288E-03,+4.7336683124E+00,+4.2914572619E+00,+65.9547944E-03
+1.0389000E-03,+643.8442354E-03,+4.7336683124E+00,+4.2914572619E+00,+30.1507749E-03
+1.0390000E-03,+633.1658438E-03,+4.7336683124E+00,+4.3059044981E+00,+70.3517795E-03
+1.0391000E-03,+633.1658438E-03,+4.7330401719E+00,+4.3310301260E+00,+70.3517795E-03
+1.0392000E-03,+617.4623266E-03,+4.7091708251E+00,+4.2914572619E+00,+70.3517795E-03
+1.0393000E-03,+633.1658438E-03,+4.7028894185E+00,+4.2914572619E+00,+39.5728855E-03
+1.0394000E-03,+633.1658438E-03,+4.7336683124E+00,+4.2971105280E+00,+64.6985134E-03
+1.0395000E-03,+633.1658438E-03,+4.7336683124E+00,+4.3121859047E+00,+50.8794177E-03
+1.0396000E-03,+628.7688587E-03,+4.6934673078E+00,+4.3316582665E+00,+30.1507749E-03
+1.0397000E-03,+633.1658438E-03,+4.7041456995E+00,+4.2914572619E+00,+70.3517795E-03
