x-axis,1,2,3,4
+1.1965320000E-03,+432.1608208120E-03,+1.2738693568292E+00,-47.7386738541E-03,+2.8844221010804E+00
+1.1965325000E-03,+432.1608208120E-03,+1.2487437243159E+00,+15.0753934970E-03,+2.8718592894678E+00
+1.1965330000E-03,+432.1608208120E-03,+1.2763819172978E+00,+160.8040304874E-03,+2.8668341592425E+00
+1.1965335000E-03,+432.1608208120E-03,+1.3090452311984E+00,+394.4723673421E-03,+2.8844221010804E+00
+1.1965340000E-03,+389.4472557674E-03,+1.3567839264870E+00,+731.1557761240E-03,+2.8844221010804E+00
+1.1965345000E-03,+351.7588116229E-03,+1.3693467380810E+00,+1.0954773778879E+00,+2.8844221010804E+00
+1.1965350000E-03,+306.5326861469E-03,+1.3743718683436E+00,+1.4974874237963E+00,+2.8844221010804E+00
+1.1965355000E-03,+238.6934885518E-03,+1.3567839264870E+00,+1.8994974697047E+00,+2.8844221010804E+00
+1.1965360000E-03,+148.2412282187E-03,+1.2738693568665E+00,+2.2160803855611E+00,+2.8467336569172E+00
+1.1965365000E-03,+110.5527840555E-03,+1.2110552895525E+00,+2.5301507315678E+00,+2.8844221010804E+00
+1.1965370000E-03,+110.5527840555E-03,+1.1331658407948E+00,+2.8592964590183E+00,+2.8844221010804E+00
+1.1965375000E-03,+143.2160979188E-03,+1.0502512711929E+00,+3.1608039934496E+00,+2.8517587872171E+00
+1.1965380000E-03,+198.4924744829E-03,+992.4623247231E-03,+3.3743718374535E+00,+2.8467336568986E+00
+1.1965385000E-03,+349.2462416985E-03,+942.2110689846E-03,+3.5251256046691E+00,+2.8844221010804E+00
+1.1965390000E-03,+477.3869462134E-03,+891.9598132460E-03,+3.6532663091840E+00,+2.8844221010804E+00
+1.1965395000E-03,+610.5527715353E-03,+874.3718713522E-03,+3.7537688206611E+00,+2.8844221010804E+00
+1.1965400000E-03,+718.5929737622E-03,+874.3718713522E-03,+3.8542713321382E+00,+2.8869346614746E+00
+1.1965405000E-03,+806.5326737012E-03,+874.3718713522E-03,+3.9422110320772E+00,+2.9246231056750E+00
+1.1965410000E-03,+834.1708667576E-03,+896.9849340343E-03,+3.9698492251337E+00,+2.9472361683571E+00
+1.1965415000E-03,+834.1708667576E-03,+947.2361897728E-03,+4.0025125389597E+00,+2.9321607964435E+00
+1.1965420000E-03,+793.9698621631E-03,+994.9748851359E-03,+4.0075376693527E+00,+2.9623115498940E+00
+1.1965425000E-03,+781.4070506436E-03,+994.9748851359E-03,+3.9447236020947E+00,+2.9246231056750E+00
+1.1965430000E-03,+753.7688575685E-03,+994.9748851359E-03,+3.8668341532811E+00,+2.9246231056750E+00
+1.1965435000E-03,+721.1055437610E-03,+1.0276381989434E+00,+3.8492462113500E+00,+2.8919597918675E+00
+1.1965440000E-03,+670.8542880225E-03,+1.0376884500873E+00,+3.8492462113500E+00,+2.8417085361290E+00
+1.1965445000E-03,+620.6030322839E-03,+1.0753768943250E+00,+3.8366833998491E+00,+2.8040200918913E+00
+1.1965450000E-03,+570.3517765454E-03,+1.0753768943250E+00,+3.8316582694002E+00,+2.8040200918913E+00
+1.1965455000E-03,+487.4372070180E-03,+1.0753768943250E+00,+3.8819095251388E+00,+2.7713567781025E+00
+1.1965460000E-03,+429.6482604737E-03,+1.0728643339868E+00,+4.0175879107430E+00,+2.7638190872967E+00
+1.1965465000E-03,+366.8341932530E-03,+1.0226130782482E+00,+4.1809044894408E+00,+2.7763818987790E+00
+1.1965470000E-03,+288.9447444021E-03,+949.7487598835E-03,+4.4045225750213E+00,+2.8040200918913E+00
+1.1965475000E-03,+206.0301748933E-03,+849.2462484064E-03,+4.6557788537140E+00,+2.8040200918913E+00
+1.1965480000E-03,+145.7286680108E-03,+748.7437369293E-03,+4.8643215674926E+00,+2.8040200918913E+00
+1.1965485000E-03,+70.3517794609E-03,+648.2412254522E-03,+5.0653265904467E+00,+2.8040200918913E+00
+1.1965490000E-03,+47.7387168533E-03,+570.3517765827E-03,+5.2437185507934E+00,+2.8040200918913E+00
+1.1965495000E-03,+30.1507748663E-03,+520.1005208441E-03,+5.3944723180090E+00,+2.7713567781397E+00
+1.1965500000E-03,-10.0502297282E-03,+512.5628300011E-03,+5.5427135249237E+00,+2.7613065269957E+00
+1.1965505000E-03,-10.0502297282E-03,+525.1256414461E-03,+5.6306532249558E+00,+2.7110552712572E+00
+1.1965510000E-03,+12.5628328607E-03,+552.7638345957E-03,+5.6809044806943E+00,+2.6608040155186E+00
+1.1965515000E-03,+62.8140885993E-03,+618.0904620616E-03,+5.6984924226999E+00,+2.6105527597801E+00
+1.1965520000E-03,+110.5527840555E-03,+716.0804132563E-03,+5.6984924226999E+00,+2.5603015040415E+00
+1.1965525000E-03,+123.1155954818E-03,+778.8944804212E-03,+5.6984924226999E+00,+2.5226130597293E+00
+1.1965530000E-03,+150.7537886500E-03,+856.7839293280E-03,+5.6984924226999E+00,+2.4999999971590E+00
+1.1965535000E-03,+183.4171023643E-03,+939.6984987808E-03,+5.6984924226999E+00,+2.4170854277062E+00
+1.1965540000E-03,+233.6683581029E-03,+1.0376884499942E+00,+5.6582914181054E+00,+2.3140703559653E+00
+1.1965545000E-03,+283.9196138414E-03,+1.0879397057327E+00,+5.6457286066977E+00,+2.1507537773420E+00
+1.1965550000E-03,+334.1708695800E-03,+1.1381909614713E+00,+5.5954773509591E+00,+1.9497487543878E+00
+1.1965555000E-03,+417.0854390142E-03,+1.1884422172098E+00,+5.5452260952206E+00,+1.7487437314336E+00
+1.1965560000E-03,+474.8743856517E-03,+1.2386934729484E+00,+5.4974873997271E+00,+1.5452261482343E+00
+1.1965565000E-03,+525.1256413902E-03,+1.2763819172978E+00,+5.4849245883380E+00,+1.3065326809306E+00
+1.1965570000E-03,+575.3768971288E-03,+1.2763819172978E+00,+5.4572863951325E+00,+1.1281407205095E+00
+1.1965575000E-03,+625.6281528673E-03,+1.2763819172978E+00,+5.4246230814555E+00,+944.7236396168E-03
+1.1965580000E-03,+673.3668483794E-03,+1.2763819172978E+00,+5.4120602700850E+00,+746.2311768891E-03
+1.1965585000E-03,+685.9296597498E-03,+1.2763819172978E+00,+5.3241205699784E+00,+595.4774096734E-03
+1.1965590000E-03,+690.9547904595E-03,+1.2763819172978E+00,+5.2964823767543E+00,+467.3367049722E-03
+1.1965595000E-03,+640.7035347209E-03,+1.2763819172978E+00,+5.2638190630959E+00,+366.8341934951E-03
+1.1965600000E-03,+630.6532835770E-03,+1.3165829218924E+00,+5.2537688119519E+00,+309.0452468204E-03
+1.1965605000E-03,+580.4020278384E-03,+1.3291457332442E+00,+5.2035175562133E+00,+246.2311797301E-03
+1.1965610000E-03,+552.7638345957E-03,+1.3793969889828E+00,+5.1306532379790E+00,+190.9547932446E-03
+1.1965615000E-03,+520.1005209559E-03,+1.4296482447213E+00,+5.0628140401417E+00,+158.2914796048E-03
+1.1965620000E-03,+510.0502698119E-03,+1.4824120606491E+00,+4.9723617798086E+00,+148.2412284608E-03
+1.1965625000E-03,+447.2362027401E-03,+1.5829145721262E+00,+4.9095477127368E+00,+123.1155953887E-03
+1.1965630000E-03,+346.7336912630E-03,+1.6381909586489E+00,+4.8090452012597E+00,+150.7537886500E-03
+1.1965635000E-03,+246.2311797859E-03,+1.6708542722701E+00,+4.7085426897826E+00,+150.7537886500E-03
+1.1965640000E-03,+188.4422330740E-03,+1.6381909586489E+00,+4.5703517338815E+00,+150.7537886500E-03
+1.1965645000E-03,+138.1909773355E-03,+1.6256281473343E+00,+4.5075376668284E+00,+150.7537886500E-03
+1.1965650000E-03,+87.9397215969E-03,+1.5753768915958E+00,+4.4296482178099E+00,+173.3668511086E-03
+1.1965655000E-03,+70.3517794609E-03,+1.5251256358573E+00,+4.4120602756739E+00,+223.6181068471E-03
+1.1965660000E-03,+70.3517794609E-03,+1.4748743801187E+00,+4.4120602756739E+00,+231.1557978392E-03
+1.1965665000E-03,+82.9145907569E-03,+1.4371859356761E+00,+4.4120602756739E+00,+231.1557978392E-03
+1.1965670000E-03,+133.1658464954E-03,+1.4145728732362E+00,+4.4120602756739E+00,+231.1557978392E-03
+1.1965675000E-03,+150.7537886500E-03,+1.3969849310815E+00,+4.3793969620900E+00,+231.1557978392E-03
+1.1965680000E-03,+153.2663487834E-03,+1.3567839264870E+00,+4.3693467109460E+00,+233.6683579725E-03
+1.1965685000E-03,+203.5176045219E-03,+1.3442211152097E+00,+4.3316582664847E+00,+271.3568024337E-03
+1.1965690000E-03,+253.7688602605E-03,+1.3165829218924E+00,+4.3316582664847E+00,+271.3568024337E-03
+1.1965695000E-03,+271.3568024337E-03,+1.2839196083271E+00,+4.3316582664847E+00,+271.3568024337E-03
+1.1965700000E-03,+316.5829272577E-03,+1.2738693571831E+00,+4.3316582664847E+00,+311.5578070283E-03
+1.1965705000E-03,+404.5226274761E-03,+1.2361809127033E+00,+4.3316582664847E+00,+324.1206182870E-03
+1.1965710000E-03,+454.7738832147E-03,+1.2135678503006E+00,+4.3090452040821E+00,+351.7588116229E-03
+1.1965715000E-03,+472.3618254066E-03,+1.1306532810154E+00,+4.2914572618902E+00,+384.4221251695E-03
+1.1965720000E-03,+512.5628300011E-03,+1.0753768943250E+00,+4.2939698219863E+00,+474.8743855026E-03
+1.1965725000E-03,+525.1256412412E-03,+1.0628140830850E+00,+4.3316582664847E+00,+512.5628300011E-03
+1.1965730000E-03,+552.7638345957E-03,+1.0125628273464E+00,+4.3316582664847E+00,+535.1758923852E-03
+1.1965735000E-03,+552.7638345957E-03,+962.3115716079E-03,+4.3316582664847E+00,+552.7638345957E-03
+1.1965740000E-03,+552.7638345957E-03,+912.0603158693E-03,+4.2914572618902E+00,+592.9648391902E-03
+1.1965745000E-03,+552.7638345957E-03,+849.2462489093E-03,+4.2788944506687E+00,+605.5276504117E-03
+1.1965750000E-03,+552.7638345957E-03,+771.3567997976E-03,+4.2738693196610E+00,+633.1658437848E-03
+1.1965755000E-03,+552.7638345957E-03,+688.4422305497E-03,+4.3241205753996E+00,+600.5025302754E-03
+1.1965760000E-03,+512.5628300011E-03,+587.9397190726E-03,+4.3718592710793E+00,+592.9648391902E-03
+1.1965765000E-03,+512.5628300011E-03,+500.0000187983E-03,+4.3718592710793E+00,+592.9648391902E-03
+1.1965770000E-03,+535.1758923479E-03,+449.7487630598E-03,+4.3718592710793E+00,+570.3517768435E-03
+1.1965775000E-03,+552.7638345957E-03,+366.8341938304E-03,+4.3718592710793E+00,+520.1005211049E-03
+1.1965780000E-03,+512.5628300011E-03,+306.5326869479E-03,+4.3718592710793E+00,+472.3618254066E-03
+1.1965785000E-03,+500.0000188169E-03,+218.5929866550E-03,+4.3844220822635E+00,+472.3618254066E-03
+1.1965790000E-03,+449.7487630784E-03,+168.3417309164E-03,+4.4120602756739E+00,+472.3618254066E-03
+1.1965795000E-03,+399.4975073398E-03,+150.7537886500E-03,+4.4447235891460E+00,+439.6985119344E-03
+1.1965800000E-03,+389.4472561959E-03,+108.0402240339E-03,+4.4522612802684E+00,+429.6482607904E-03
+1.1965805000E-03,+351.7588116229E-03,+57.7889682954E-03,+4.4522612802684E+00,+391.9598162174E-03
+1.1965810000E-03,+329.1457493133E-03,+30.1507748663E-03,+4.4296482179589E+00,+391.9598162174E-03
+1.1965815000E-03,+311.5578070283E-03,-2.5125385872E-03,+4.4447235891274E+00,+391.9598162174E-03
+1.1965820000E-03,+309.0452470254E-03,-52.7637943257E-03,+4.4522612802684E+00,+391.9598162174E-03
+1.1965825000E-03,+271.3568024337E-03,-90.4522389174E-03,+4.4522612802684E+00,+391.9598162174E-03
+1.1965830000E-03,+248.7437401428E-03,-113.0653012083E-03,+4.4522612802684E+00,+369.3467539265E-03
+1.1965835000E-03,+263.8191112741E-03,-130.6532435119E-03,+4.4522612802684E+00,+351.7588116229E-03
+1.1965840000E-03,+271.3568024337E-03,-170.8542481065E-03,+4.4120602756739E+00,+354.2713716072E-03
+1.1965845000E-03,+271.3568024337E-03,-183.4170592348E-03,+4.4120602756739E+00,+391.9598162174E-03
+1.1965850000E-03,+271.3568024337E-03,-211.0552527010E-03,+4.4346733379462E+00,+391.9598162174E-03
+1.1965855000E-03,+271.3568024337E-03,-211.0552527010E-03,+4.4522612802684E+00,+391.9598162174E-03
+1.1965860000E-03,+231.1557978392E-03,-170.8542481065E-03,+4.4522612802684E+00,+351.7588116229E-03
+1.1965865000E-03,+231.1557978392E-03,-158.2914369968E-03,+4.4396984691588E+00,+351.7588116229E-03
+1.1965870000E-03,+253.7688600928E-03,-130.6532435119E-03,+4.4120602756739E+00,+351.7588116229E-03
+1.1965875000E-03,+304.0201158314E-03,-130.6532435119E-03,+4.3793969622762E+00,+351.7588116229E-03
+1.1965880000E-03,+311.5578070283E-03,-128.1406835649E-03,+4.3743718310264E+00,+351.7588116229E-03
+1.1965885000E-03,+311.5578070283E-03,-90.4522389174E-03,+4.4120602756739E+00,+351.7588116229E-03
+1.1965890000E-03,+311.5578070283E-03,-67.8391766823E-03,+4.4120602756739E+00,+351.7588116229E-03
+1.1965895000E-03,+311.5578070283E-03,-50.2512343228E-03,+4.4120602756739E+00,+351.7588116229E-03
+1.1965900000E-03,+351.7588116229E-03,-7.5376697998E-03,+4.3718592710793E+00,+391.9598162174E-03
+1.1965905000E-03,+351.7588116229E-03,+30.1507748663E-03,+4.3592964600069E+00,+391.9598162174E-03
+1.1965910000E-03,+374.3718738393E-03,+52.7638370827E-03,+4.3316582664847E+00,+391.9598162174E-03
+1.1965915000E-03,+359.2965028570E-03,+70.3517794609E-03,+4.3316582664847E+00,+391.9598162174E-03
+1.1965920000E-03,+351.7588116229E-03,+153.2663485598E-03,+4.3316582664847E+00,+432.1608208120E-03
+1.1965925000E-03,+351.7588116229E-03,+203.5176042984E-03,+4.3190954554310E+00,+432.1608208120E-03
+1.1965930000E-03,+351.7588116229E-03,+231.1557978392E-03,+4.2914572618902E+00,+432.1608208120E-03
+1.1965935000E-03,+351.7588116229E-03,+263.8191111809E-03,+4.2587939485484E+00,+432.1608208120E-03
+1.1965940000E-03,+311.5578070283E-03,+311.5578070283E-03,+4.2110552527010E+00,+432.1608208120E-03
+1.1965945000E-03,+298.9949959931E-03,+324.1206180634E-03,+4.2110552527010E+00,+432.1608208120E-03
+1.1965950000E-03,+271.3568024337E-03,+374.3718738020E-03,+4.2110552527010E+00,+432.1608208120E-03
+1.1965955000E-03,+271.3568024337E-03,+424.6231295405E-03,+4.2110552527010E+00,+432.1608208120E-03
+1.1965960000E-03,+271.3568024337E-03,+434.6733806845E-03,+4.2085426928285E+00,+432.1608208120E-03
+1.1965965000E-03,+258.7939914172E-03,+472.3618254066E-03,+4.1708542481065E+00,+419.5980097955E-03
+1.1965970000E-03,+231.1557978392E-03,+494.9748875671E-03,+4.1708542481065E+00,+391.9598162174E-03
+1.1965975000E-03,+231.1557978392E-03,+545.2261433056E-03,+4.1708542481065E+00,+424.6231295219E-03
+1.1965980000E-03,+231.1557978392E-03,+592.9648391902E-03,+4.1733668079604E+00,+432.1608208120E-03
+1.1965985000E-03,+218.5929868413E-03,+605.5276501881E-03,+4.2110552527010E+00,+419.5980098141E-03
+1.1965990000E-03,+190.9547932446E-03,+633.1658437848E-03,+4.2110552527010E+00,+391.9598162174E-03
+1.1965995000E-03,+223.6181065305E-03,+665.8291570707E-03,+4.2110552527010E+00,+391.9598162174E-03
+1.1966000000E-03,+231.1557978392E-03,+673.3668483794E-03,+4.2110552527010E+00,+394.4723760527E-03
+1.1966005000E-03,+231.1557978392E-03,+673.3668483794E-03,+4.2110552527010E+00,+432.1608208120E-03
+1.1966010000E-03,+231.1557978392E-03,+695.9799105026E-03,+4.2336683148243E+00,+432.1608208120E-03
+1.1966015000E-03,+231.1557978392E-03,+713.5678529739E-03,+4.2512562572956E+00,+399.4975075447E-03
+1.1966020000E-03,+271.3568024337E-03,+753.7688575685E-03,+4.2914572618902E+00,+391.9598162174E-03
+1.1966025000E-03,+283.9196133944E-03,+753.7688575685E-03,+4.2914572618902E+00,+391.9598162174E-03
+1.1966030000E-03,+311.5578070283E-03,+753.7688575685E-03,+4.2914572618902E+00,+391.9598162174E-03
+1.1966035000E-03,+344.2211202769E-03,+753.7688575685E-03,+4.3241205751388E+00,+391.9598162174E-03
+1.1966040000E-03,+351.7588116229E-03,+753.7688575685E-03,+4.3341708262828E+00,+394.4723760155E-03
+1.1966045000E-03,+351.7588116229E-03,+753.7688575685E-03,+4.3844220820213E+00,+432.1608208120E-03
+1.1966050000E-03,+351.7588116229E-03,+753.7688575685E-03,+4.4120602756739E+00,+432.1608208120E-03
+1.1966055000E-03,+351.7588116229E-03,+753.7688575685E-03,+4.4447235889039E+00,+432.1608208120E-03
+1.1966060000E-03,+351.7588116229E-03,+713.5678529739E-03,+4.4522612802684E+00,+391.9598162174E-03
+1.1966065000E-03,+351.7588116229E-03,+713.5678529739E-03,+4.4522612802684E+00,+404.5226271408E-03
+1.1966070000E-03,+351.7588116229E-03,+690.9547909066E-03,+4.4748743423358E+00,+432.1608208120E-03
+1.1966075000E-03,+351.7588116229E-03,+673.3668483794E-03,+4.5251255980744E+00,+432.1608208120E-03
+1.1966080000E-03,+351.7588116229E-03,+673.3668483794E-03,+4.5351758492183E+00,+394.4723759782E-03
+1.1966085000E-03,+364.3216225276E-03,+660.8040374746E-03,+4.5728642940521E+00,+432.1608208120E-03
+1.1966090000E-03,+391.9598162174E-03,+633.1658437848E-03,+4.5728642940521E+00,+432.1608208120E-03
+1.1966095000E-03,+391.9598162174E-03,+633.1658437848E-03,+4.5728642940521E+00,+399.4975076193E-03
+1.1966100000E-03,+389.4472564753E-03,+592.9648391902E-03,+4.6130652986467E+00,+391.9598162174E-03
+1.1966105000E-03,+351.7588116229E-03,+592.9648391902E-03,+4.6256281095328E+00,+404.5226271036E-03
+1.1966110000E-03,+351.7588116229E-03,+592.9648391902E-03,+4.6758793652714E+00,+432.1608208120E-03
+1.1966115000E-03,+351.7588116229E-03,+592.9648391902E-03,+4.6934673078358E+00,+432.1608208120E-03
+1.1966120000E-03,+351.7588116229E-03,+590.4522794667E-03,+4.6934673078358E+00,+432.1608208120E-03
+1.1966125000E-03,+351.7588116229E-03,+540.2010237282E-03,+4.6934673078358E+00,+432.1608208120E-03
+1.1966130000E-03,+351.7588116229E-03,+512.5628300011E-03,+4.6934673078358E+00,+432.1608208120E-03
+1.1966135000E-03,+351.7588116229E-03,+512.5628300011E-03,+4.6934673078358E+00,+432.1608208120E-03
+1.1966140000E-03,+311.5578070283E-03,+512.5628300011E-03,+4.7336683124304E+00,+432.1608208120E-03
+1.1966145000E-03,+311.5578070283E-03,+512.5628300011E-03,+4.7336683124304E+00,+432.1608208120E-03
+1.1966150000E-03,+311.5578070283E-03,+489.9497680083E-03,+4.7336683124304E+00,+432.1608208120E-03
+1.1966155000E-03,+311.5578070283E-03,+472.3618254066E-03,+4.7336683124304E+00,+432.1608208120E-03
+1.1966160000E-03,+351.7588116229E-03,+432.1608208120E-03,+4.7336683124304E+00,+394.4723759037E-03
+1.1966165000E-03,+351.7588116229E-03,+432.1608208120E-03,+4.7336683124304E+00,+432.1608208120E-03
+1.1966170000E-03,+351.7588116229E-03,+432.1608208120E-03,+4.7336683124304E+00,+432.1608208120E-03
+1.1966175000E-03,+351.7588116229E-03,+432.1608208120E-03,+4.7663316255486E+00,+432.1608208120E-03
+1.1966180000E-03,+351.7588116229E-03,+432.1608208120E-03,+4.7336683124304E+00,+432.1608208120E-03
+1.1966185000E-03,+351.7588116229E-03,+432.1608208120E-03,+4.7336683124304E+00,+432.1608208120E-03
+1.1966190000E-03,+351.7588116229E-03,+432.1608208120E-03,+4.7336683124304E+00,+432.1608208120E-03
+1.1966195000E-03,+351.7588116229E-03,+432.1608208120E-03,+4.7010049993308E+00,+432.1608208120E-03
+1.1966200000E-03,+351.7588116229E-03,+432.1608208120E-03,+4.6934673078358E+00,+432.1608208120E-03
+1.1966205000E-03,+351.7588116229E-03,+432.1608208120E-03,+4.6934673078358E+00,+432.1608208120E-03
+1.1966210000E-03,+351.7588116229E-03,+432.1608208120E-03,+4.6934673078358E+00,+432.1608208120E-03
+1.1966215000E-03,+351.7588116229E-03,+432.1608208120E-03,+4.6934673078358E+00,+464.8241338929E-03
+1.1966220000E-03,+351.7588116229E-03,+432.1608208120E-03,+4.6507537436109E+00,+432.1608208120E-03
+1.1966225000E-03,+351.7588116229E-03,+432.1608208120E-03,+4.6130652986467E+00,+432.1608208120E-03
+1.1966230000E-03,+351.7588116229E-03,+432.1608208120E-03,+4.6130652986467E+00,+432.1608208120E-03
+1.1966235000E-03,+351.7588116229E-03,+464.8241338743E-03,+4.6130652986467E+00,+432.1608208120E-03
+1.1966240000E-03,+351.7588116229E-03,+474.8743850183E-03,+4.6105527390349E+00,+472.3618254066E-03
+1.1966245000E-03,+351.7588116229E-03,+512.5628300011E-03,+4.5728642940521E+00,+459.7990146508E-03
+1.1966250000E-03,+351.7588116229E-03,+512.5628300011E-03,+4.5502512321524E+00,+432.1608208120E-03
+1.1966255000E-03,+351.7588116229E-03,+512.5628300011E-03,+4.5326632894576E+00,+399.4975077683E-03
+1.1966260000E-03,+351.7588116229E-03,+552.7638345957E-03,+4.4899497252699E+00,+432.1608208120E-03
+1.1966265000E-03,+351.7588116229E-03,+552.7638345957E-03,+4.4648240910055E+00,+432.1608208120E-03
+1.1966270000E-03,+351.7588116229E-03,+530.1507727146E-03,+4.4698492229819E+00,+432.1608208120E-03
+1.1966275000E-03,+319.0954985978E-03,+512.5628300011E-03,+4.4522612802684E+00,+432.1608208120E-03
+1.1966280000E-03,+311.5578070283E-03,+552.7638345957E-03,+4.4497487206939E+00,+429.6482612375E-03
+1.1966285000E-03,+324.1206177468E-03,+565.3266453142E-03,+4.4120602756739E+00,+391.9598162174E-03
+1.1966290000E-03,+351.7588116229E-03,+570.3517773278E-03,+4.4120602756739E+00,+414.5728780799E-03
+1.1966295000E-03,+351.7588116229E-03,+552.7638345957E-03,+4.3793969626674E+00,+432.1608208120E-03
+1.1966300000E-03,+311.5578070283E-03,+592.9648391902E-03,+4.3718592710793E+00,+472.3618254066E-03
+1.1966305000E-03,+324.1206177281E-03,+605.5276498901E-03,+4.3718592710793E+00,+472.3618254066E-03
+1.1966310000E-03,+329.1457497790E-03,+610.5527819410E-03,+4.3718592710793E+00,+472.3618254066E-03
+1.1966315000E-03,+311.5578070283E-03,+592.9648391902E-03,+4.3718592710793E+00,+472.3618254066E-03
+1.1966320000E-03,+311.5578070283E-03,+595.4773987275E-03,+4.3316582664847E+00,+432.1608208120E-03
+1.1966325000E-03,+311.5578070283E-03,+620.6030331036E-03,+4.3190954558035E+00,+432.1608208120E-03
+1.1966330000E-03,+311.5578070283E-03,+615.5779010155E-03,+4.3140703237154E+00,+432.1608208120E-03
+1.1966335000E-03,+344.2211199975E-03,+600.5025308156E-03,+4.3316582664847E+00,+432.1608208120E-03
+1.1966340000E-03,+351.7588116229E-03,+592.9648391902E-03,+4.3693467115607E+00,+472.3618254066E-03
+1.1966345000E-03,+351.7588116229E-03,+592.9648391902E-03,+4.3316582664847E+00,+459.7990147440E-03
+1.1966350000E-03,+351.7588116229E-03,+592.9648391902E-03,+4.3316582664847E+00,+432.1608208120E-03
+1.1966355000E-03,+351.7588116229E-03,+592.9648391902E-03,+4.3316582664847E+00,+464.8241337625E-03
+1.1966360000E-03,+351.7588116229E-03,+592.9648391902E-03,+4.3316582664847E+00,+472.3618254066E-03
+1.1966365000E-03,+351.7588116229E-03,+592.9648391902E-03,+4.3442210771287E+00,+472.3618254066E-03
+1.1966370000E-03,+351.7588116229E-03,+592.9648391902E-03,+4.3718592710793E+00,+472.3618254066E-03
+1.1966375000E-03,+351.7588116229E-03,+560.3015262583E-03,+4.3718592710793E+00,+439.6985124746E-03
+1.1966380000E-03,+351.7588116229E-03,+552.7638345957E-03,+4.3316582664847E+00,+432.1608208120E-03
+1.1966385000E-03,+351.7588116229E-03,+552.7638345957E-03,+4.3316582664847E+00,+432.1608208120E-03
+1.1966390000E-03,+351.7588116229E-03,+530.1507728264E-03,+4.3316582664847E+00,+432.1608208120E-03
+1.1966395000E-03,+351.7588116229E-03,+512.5628300011E-03,+4.3643215793981E+00,+432.1608208120E-03
+1.1966400000E-03,+351.7588116229E-03,+512.5628300011E-03,+4.3718592710793E+00,+432.1608208120E-03
+1.1966405000E-03,+351.7588116229E-03,+500.0000193944E-03,+4.3718592710793E+00,+444.7236314187E-03
+1.1966410000E-03,+351.7588116229E-03,+472.3618254066E-03,+4.3718592710793E+00,+449.7487636559E-03
+1.1966415000E-03,+384.4221245175E-03,+472.3618254066E-03,+4.3718592710793E+00,+432.1608208120E-03
+1.1966420000E-03,+391.9598162174E-03,+469.8492659625E-03,+4.3718592710793E+00,+432.1608208120E-03
+1.1966425000E-03,+391.9598162174E-03,+432.1608208120E-03,+4.3844220816674E+00,+432.1608208120E-03
+1.1966430000E-03,+369.3467544854E-03,+454.7738825441E-03,+4.4120602756739E+00,+432.1608208120E-03
+1.1966435000E-03,+351.7588116229E-03,+472.3618254066E-03,+4.4447235885499E+00,+432.1608208120E-03
+1.1966440000E-03,+351.7588116229E-03,+432.1608208120E-03,+4.4522612802684E+00,+432.1608208120E-03
+1.1966445000E-03,+351.7588116229E-03,+432.1608208120E-03,+4.4396984696990E+00,+432.1608208120E-03
+1.1966450000E-03,+351.7588116229E-03,+432.1608208120E-03,+4.4120602756739E+00,+432.1608208120E-03
+1.1966455000E-03,+351.7588116229E-03,+399.4975079546E-03,+4.4120602756739E+00,+432.1608208120E-03
+1.1966460000E-03,+351.7588116229E-03,+391.9598162174E-03,+4.4522612802684E+00,+432.1608208120E-03
+1.1966465000E-03,+351.7588116229E-03,+391.9598162174E-03,+4.4522612802684E+00,+432.1608208120E-03
+1.1966470000E-03,+351.7588116229E-03,+369.3467545226E-03,+4.4522612802684E+00,+432.1608208120E-03
+1.1966475000E-03,+351.7588116229E-03,+351.7588116229E-03,+4.4522612802684E+00,+432.1608208120E-03
+1.1966480000E-03,+351.7588116229E-03,+351.7588116229E-03,+4.4522612802684E+00,+391.9598162174E-03
+1.1966485000E-03,+351.7588116229E-03,+339.1960010907E-03,+4.4648240908006E+00,+404.5226267496E-03
+1.1966490000E-03,+374.3718732990E-03,+311.5578070283E-03,+4.4924622848630E+00,+432.1608208120E-03
+1.1966495000E-03,+391.9598162174E-03,+311.5578070283E-03,+4.5251255976832E+00,+432.1608208120E-03
+1.1966500000E-03,+351.7588116229E-03,+311.5578070283E-03,+4.4924622848630E+00,+432.1608208120E-03
+1.1966505000E-03,+351.7588116229E-03,+324.1206175419E-03,+4.4924622848630E+00,+432.1608208120E-03
+1.1966510000E-03,+351.7588116229E-03,+351.7588116229E-03,+4.4924622848630E+00,+432.1608208120E-03
+1.1966515000E-03,+351.7588116229E-03,+351.7588116229E-03,+4.4597989720615E+00,+432.1608208120E-03
+1.1966520000E-03,+351.7588116229E-03,+351.7588116229E-03,+4.4547738396194E+00,+432.1608208120E-03
+1.1966525000E-03,+351.7588116229E-03,+339.1960011279E-03,+4.4798994743681E+00,+432.1608208120E-03
+1.1966530000E-03,+329.1457499839E-03,+334.1708686672E-03,+4.4748743419074E+00,+432.1608208120E-03
+1.1966535000E-03,+311.5578070283E-03,+319.0954988399E-03,+4.4597989720801E+00,+432.1608208120E-03
+1.1966540000E-03,+314.0703663606E-03,+349.2462522905E-03,+4.4522612802684E+00,+391.9598162174E-03
+1.1966545000E-03,+351.7588116229E-03,+311.5578070283E-03,+4.4522612802684E+00,+391.9598162174E-03
+1.1966550000E-03,+329.1457500026E-03,+311.5578070283E-03,+4.4522612802684E+00,+414.5728778377E-03
