x-axis,SCL1,3
+1.82530E-03,+4.89447233E+00,-10.05023E-03
+1.82630E-03,+4.89447233E+00,+4.47041657E+00
+1.82730E-03,+4.90225317E+00,+4.41984112E+00
+1.82830E-03,+4.89447233E+00,+4.48986867E+00
+1.82930E-03,+4.89447233E+00,+4.45226128E+00
+1.83030E-03,+4.89447233E+00,+4.45226128E+00
+1.83130E-03,+4.89447233E+00,-10.05023E-03
+1.83230E-03,+4.85816175E+00,-10.05023E-03
+1.83330E-03,+4.89447233E+00,-35.98636E-03
+1.83430E-03,+4.89447233E+00,-50.25123E-03
+1.83530E-03,+4.89447233E+00,-10.05023E-03
+1.83630E-03,+4.89447233E+00,+4.48727506E+00
+1.83730E-03,+4.89447233E+00,+4.45226128E+00
+1.83830E-03,+4.89447233E+00,+4.45226128E+00
+1.83930E-03,+4.89447233E+00,+4.45226128E+00
+1.84030E-03,+4.89447233E+00,+4.45226128E+00
+1.84130E-03,+4.89447233E+00,-33.39275E-03
+1.84230E-03,+4.89447233E+00,-50.25123E-03
+1.84330E-03,+4.93207972E+00,-47.65762E-03
+1.84430E-03,+4.89447233E+00,-50.25123E-03
+1.84530E-03,+4.89447233E+00,-28.20552E-03
+1.84630E-03,+4.89447233E+00,+4.45226128E+00
+1.84730E-03,+4.89447233E+00,+4.45226128E+00
+1.84830E-03,+4.89447233E+00,+4.45226128E+00
+1.84930E-03,+4.91522124E+00,+4.45226128E+00
+1.85030E-03,+4.89447233E+00,+4.44188683E+00
+1.85130E-03,+4.89447233E+00,-50.25123E-03
+1.85230E-03,+4.86464578E+00,-50.25123E-03
+1.85330E-03,+4.89447233E+00,-29.50233E-03
+1.85430E-03,+4.89447233E+00,-41.17359E-03
+1.85530E-03,+4.89447233E+00,-10.05023E-03
+1.85630E-03,+4.89447233E+00,+4.45226128E+00
+1.85730E-03,+4.89447233E+00,+4.45226128E+00
+1.85830E-03,+4.89447233E+00,+4.45226128E+00
+1.85930E-03,+4.89706594E+00,+4.45226128E+00
+1.86030E-03,+4.89447233E+00,+4.45226128E+00
+1.86130E-03,+4.89447233E+00,-50.25123E-03
+1.86230E-03,+4.89447233E+00,-16.53426E-03
+1.86330E-03,+4.89447233E+00,-46.36081E-03
+1.86430E-03,+4.89447233E+00,-10.05023E-03
+1.86530E-03,+4.89447233E+00,-10.05023E-03
+1.86630E-03,+4.92948611E+00,+4.45226128E+00
+1.86730E-03,+4.89447233E+00,+4.45226128E+00
+1.86830E-03,+4.89447233E+00,+4.45226128E+00
+1.86930E-03,+4.89447233E+00,+4.45226128E+00
+1.87030E-03,+4.89447233E+00,+4.45226128E+00
+1.87130E-03,+4.89447233E+00,-10.05023E-03
+1.87230E-03,+4.89447233E+00,-33.39275E-03
+1.87330E-03,+4.89447233E+00,-10.05023E-03
+1.87430E-03,+4.89447233E+00,-10.05023E-03
+1.87530E-03,+4.89447233E+00,-10.05023E-03
+1.87630E-03,+4.89447233E+00,+4.45226128E+00
+1.87730E-03,+4.89447233E+00,+4.42373154E+00
+1.87830E-03,+4.89447233E+00,+4.45226128E+00
+1.87930E-03,+4.89447233E+00,+4.45226128E+00
+1.88030E-03,+4.91392443E+00,+4.45226128E+00
+1.88130E-03,+4.89447233E+00,-20.42468E-03
+1.88230E-03,+4.89447233E+00,-10.05023E-03
+1.88330E-03,+4.89447233E+00,-50.25123E-03
+1.88430E-03,+4.91392443E+00,-10.05023E-03
+1.88530E-03,+4.89447233E+00,-19.12788E-03
+1.88630E-03,+4.89447233E+00,+4.45226128E+00
+1.88730E-03,+4.89447233E+00,+4.45226128E+00
+1.88830E-03,+4.89447233E+00,+4.45226128E+00
+1.88930E-03,+4.86205217E+00,+4.45226128E+00
+1.89030E-03,+4.89447233E+00,+4.45226128E+00
+1.89130E-03,+4.89447233E+00,-50.25123E-03
+1.89230E-03,+4.89447233E+00,-10.05023E-03
+1.89330E-03,+4.88798830E+00,-16.53426E-03
+1.89430E-03,+4.89058191E+00,-13.94065E-03
+1.89530E-03,+4.89447233E+00,-24.31510E-03
+1.89630E-03,+4.91911166E+00,+4.45226128E+00
+1.89730E-03,+4.89447233E+00,+4.45226128E+00
+1.89830E-03,+4.89447233E+00,+4.45226128E+00
+1.89930E-03,+4.89447233E+00,+4.45226128E+00
+1.90030E-03,+4.89447233E+00,+4.45226128E+00
+1.90130E-03,+4.89447233E+00,-46.36081E-03
+1.90230E-03,+4.89447233E+00,-16.53426E-03
+1.90330E-03,+4.89447233E+00,-50.25123E-03
+1.90430E-03,+4.89447233E+00,-37.28317E-03
+1.90530E-03,+4.89447233E+00,-10.05023E-03
+1.90630E-03,+4.89447233E+00,+4.44448044E+00
+1.90730E-03,+4.89447233E+00,+4.45226128E+00
+1.90830E-03,+4.89447233E+00,+4.45226128E+00
+1.90930E-03,+4.89447233E+00,+4.45226128E+00
+1.91030E-03,+4.89447233E+00,+4.45226128E+00
+1.91130E-03,+4.89447233E+00,-10.05023E-03
+1.91230E-03,+4.89447233E+00,-20.42468E-03
+1.91330E-03,+4.85427133E+00,-10.05023E-03
+1.91430E-03,+4.88409788E+00,-20.42468E-03
+1.91530E-03,+4.89447233E+00,-50.25123E-03
+1.91630E-03,+4.86334897E+00,+4.45226128E+00
+1.91730E-03,+4.89447233E+00,+4.45226128E+00
+1.91830E-03,+4.89447233E+00,+4.45226128E+00
+1.91930E-03,+4.89447233E+00,+4.45226128E+00
+1.92030E-03,+4.89447233E+00,+4.45226128E+00
+1.92130E-03,+4.89447233E+00,-10.05023E-03
+1.92230E-03,+4.89447233E+00,-10.05023E-03
+1.92330E-03,+4.89447233E+00,-33.39275E-03
+1.92430E-03,+4.92818930E+00,-50.25123E-03
+1.92530E-03,+4.89447233E+00,-10.05023E-03
+1.92630E-03,+4.89447233E+00,+4.43799641E+00
+1.92730E-03,+4.89447233E+00,+4.45226128E+00
+1.92830E-03,+4.89447233E+00,+4.48727506E+00
+1.92930E-03,+4.89447233E+00,+4.41724750E+00
+1.93030E-03,+4.89447233E+00,+4.45226128E+00
+1.93130E-03,+4.89447233E+00,-24.31510E-03
+1.93230E-03,+4.89447233E+00,-46.36081E-03
+1.93330E-03,+4.89447233E+00,-43.76720E-03
+1.93430E-03,+4.89447233E+00,-10.05023E-03
+1.93530E-03,+4.89447233E+00,-10.05023E-03
+1.93630E-03,+4.89447233E+00,+4.45226128E+00
+1.93730E-03,+4.89447233E+00,+4.46004212E+00
+1.93830E-03,+4.89447233E+00,+4.43410599E+00
+1.93930E-03,+4.89447233E+00,+4.45226128E+00
+1.94030E-03,+4.89447233E+00,+4.45226128E+00
+1.94130E-03,+4.92559569E+00,-10.05023E-03
+1.94230E-03,+4.89447233E+00,-30.79914E-03
+1.94330E-03,+4.89447233E+00,-39.87678E-03
+1.94430E-03,+4.89447233E+00,-50.25123E-03
+1.94530E-03,+4.89447233E+00,-10.05023E-03
+1.94630E-03,+4.89447233E+00,+4.47301019E+00
+1.94730E-03,+4.89447233E+00,+4.45226128E+00
+1.94830E-03,+4.89447233E+00,+4.45226128E+00
+1.94930E-03,+4.89447233E+00,+4.45226128E+00
+1.95030E-03,+4.89447233E+00,+4.45226128E+00
+1.95130E-03,+4.89447233E+00,-17.83107E-03
+1.95230E-03,+4.89447233E+00,-47.65762E-03
+1.95330E-03,+4.89447233E+00,-23.01830E-03
+1.95430E-03,+4.89447233E+00,-10.05023E-03
+1.95530E-03,+4.86075536E+00,-10.05023E-03
+1.95630E-03,+4.89447233E+00,+4.45226128E+00
+1.95730E-03,+4.89447233E+00,+4.45226128E+00
+1.95830E-03,+4.89447233E+00,+4.45226128E+00
+1.95930E-03,+4.89447233E+00,+4.45226128E+00
+1.96030E-03,+4.89447233E+00,+4.45226128E+00
+1.96130E-03,+4.89447233E+00,-25.61191E-03
+1.96230E-03,+4.89447233E+00,-10.05023E-03
+1.96330E-03,+4.85816175E+00,-10.05023E-03
+1.96430E-03,+4.88798830E+00,-16.53426E-03
+1.96530E-03,+4.89447233E+00,-50.25123E-03
+1.96630E-03,+4.89447233E+00,+4.43929321E+00
+1.96730E-03,+4.89447233E+00,+4.45226128E+00
+1.96830E-03,+4.90225317E+00,+4.45226128E+00
+1.96930E-03,+4.89447233E+00,+4.45226128E+00
+1.97030E-03,+4.89447233E+00,+4.45226128E+00
+1.97130E-03,+4.89447233E+00,-50.25123E-03
+1.97230E-03,+4.89447233E+00,-41.17359E-03
+1.97330E-03,+4.89447233E+00,-10.05023E-03
+1.97430E-03,+4.86464578E+00,-20.42468E-03
+1.97530E-03,+4.89447233E+00,-10.05023E-03
+1.97630E-03,+4.89447233E+00,+4.45226128E+00
+1.97730E-03,+4.89447233E+00,+4.45226128E+00
+1.97830E-03,+4.89447233E+00,+4.45226128E+00
+1.97930E-03,+4.89447233E+00,+4.45226128E+00
+1.98030E-03,+4.89447233E+00,+4.45226128E+00
+1.98130E-03,+4.89447233E+00,-50.25123E-03
+1.98230E-03,+4.90225317E+00,-50.25123E-03
+1.98330E-03,+4.89447233E+00,-12.64384E-03
+1.98430E-03,+4.86723939E+00,-50.25123E-03
+1.98530E-03,+4.89447233E+00,-33.39275E-03
+1.98630E-03,+4.89447233E+00,+4.45226128E+00
+1.98730E-03,+4.89447233E+00,+4.41595070E+00
+1.98830E-03,+4.89447233E+00,+4.45226128E+00
+1.98930E-03,+4.89447233E+00,+4.45226128E+00
+1.99030E-03,+4.89447233E+00,+4.48727506E+00
+1.99130E-03,+4.89447233E+00,-50.25123E-03
+1.99230E-03,+4.89447233E+00,-25.61191E-03
+1.99330E-03,+4.89447233E+00,-35.98636E-03
+1.99430E-03,+4.89447233E+00,-10.05023E-03
+1.99530E-03,+4.89447233E+00,-10.05023E-03
+1.99630E-03,+4.89447233E+00,+4.45226128E+00
+1.99730E-03,+4.89447233E+00,+4.45226128E+00
+1.99830E-03,+4.89447233E+00,+4.45226128E+00
+1.99930E-03,+4.89447233E+00,+4.45226128E+00
+2.00030E-03,+4.89447233E+00,+4.45226128E+00
+2.00130E-03,+4.89447233E+00,-38.57997E-03
+2.00230E-03,+4.89447233E+00,-11.34704E-03
+2.00330E-03,+4.89447233E+00,-10.05023E-03
+2.00430E-03,+4.89447233E+00,-10.05023E-03
+2.00530E-03,+4.89447233E+00,-50.25123E-03
+2.00630E-03,+4.89447233E+00,+4.45226128E+00
+2.00730E-03,+4.89447233E+00,+4.45226128E+00
+2.00830E-03,+4.89447233E+00,+4.45226128E+00
+2.00930E-03,+4.89447233E+00,+4.45226128E+00
+2.01030E-03,+4.85427133E+00,+4.45226128E+00
+2.01130E-03,+4.89447233E+00,-38.57997E-03
+2.01230E-03,+4.87631704E+00,-10.05023E-03
+2.01330E-03,+4.89447233E+00,-42.47039E-03
+2.01430E-03,+4.89447233E+00,-47.65762E-03
+2.01530E-03,+4.89447233E+00,-23.01830E-03
+2.01630E-03,+4.91781485E+00,+4.45226128E+00
+2.01730E-03,+4.90095636E+00,+4.45226128E+00
+2.01830E-03,+4.89447233E+00,+4.45226128E+00
+2.01930E-03,+4.89447233E+00,+4.45226128E+00
+2.02030E-03,+4.89447233E+00,+4.45226128E+00
+2.02130E-03,+4.89447233E+00,-50.25123E-03
+2.02230E-03,+4.89447233E+00,-50.25123E-03
+2.02330E-03,+4.86983301E+00,-10.05023E-03
+2.02430E-03,+4.89447233E+00,-24.31510E-03
+2.02530E-03,+4.89447233E+00,-46.36081E-03
+2.02630E-03,+4.89447233E+00,+4.45226128E+00
+2.02730E-03,+4.89447233E+00,+4.45226128E+00
+2.02830E-03,+4.89447233E+00,+4.45226128E+00
+2.02930E-03,+4.89187872E+00,+4.45226128E+00
+2.03030E-03,+4.89447233E+00,+4.45226128E+00
+2.03130E-03,+4.89447233E+00,-50.25123E-03
+2.03230E-03,+4.89447233E+00,-21.72149E-03
+2.03330E-03,+4.89447233E+00,-11.34704E-03
+2.03430E-03,+4.89447233E+00,-10.05023E-03
+2.03530E-03,+4.89447233E+00,-30.79914E-03
+2.03630E-03,+4.89447233E+00,+4.45226128E+00
+2.03730E-03,+4.89447233E+00,+4.41206028E+00
+2.03830E-03,+4.90484678E+00,+4.45226128E+00
+2.03930E-03,+4.89447233E+00,+4.45226128E+00
+2.04030E-03,+4.89447233E+00,+4.45226128E+00
+2.04130E-03,+4.89576914E+00,-10.05023E-03
+2.04230E-03,+4.89447233E+00,-10.05023E-03
+2.04330E-03,+4.87631704E+00,-32.09594E-03
+2.04430E-03,+4.89447233E+00,-10.05023E-03
+2.04530E-03,+4.89447233E+00,-12.64384E-03
+2.04630E-03,+4.89447233E+00,+4.42502834E+00
+2.04730E-03,+4.89447233E+00,+4.45226128E+00
+2.04830E-03,+4.89447233E+00,+4.45226128E+00
+2.04930E-03,+4.89447233E+00,+4.45226128E+00
+2.05030E-03,+4.89447233E+00,+4.46652615E+00
+2.05130E-03,+1.03517589E+00,-50.25123E-03
+2.05230E-03,+1.03517589E+00,-45.06401E-03
+2.05330E-03,+1.03517589E+00,-50.25123E-03
+2.05430E-03,+1.05073757E+00,-25.61191E-03
+2.05530E-03,+1.03517589E+00,-10.05023E-03
+2.05630E-03,+1.07537689E+00,+4.45226128E+00
+2.05730E-03,+1.06889286E+00,+4.45226128E+00
+2.05830E-03,+1.05203438E+00,+4.41206028E+00
+2.05930E-03,+1.03517589E+00,+4.42502834E+00
+2.06030E-03,+1.07537689E+00,+4.45226128E+00
+2.06130E-03,+1.03517589E+00,-42.47039E-03
+2.06230E-03,+1.03517589E+00,-28.20552E-03
+2.06330E-03,+1.04684715E+00,-21.72149E-03
+2.06430E-03,+1.03517589E+00,-50.25123E-03
+2.06530E-03,+1.06629925E+00,-10.05023E-03
+2.06630E-03,+1.05592480E+00,+4.45226128E+00
+2.06730E-03,+1.03517589E+00,+4.42243473E+00
+2.06830E-03,+1.03517589E+00,+4.41206028E+00
+2.06930E-03,+1.03517589E+00,+4.42243473E+00
+2.07030E-03,+1.03517589E+00,+4.43280918E+00
+2.07130E-03,+1.04425354E+00,-50.25123E-03
+2.07230E-03,+1.03517589E+00,-11.34704E-03
+2.07330E-03,+1.03517589E+00,-10.05023E-03
+2.07430E-03,+1.05722160E+00,-32.09594E-03
+2.07530E-03,+1.03517589E+00,-17.83107E-03
+2.07630E-03,+1.07278328E+00,+4.41465389E+00
+2.07730E-03,+1.03517589E+00,+4.45226128E+00
+2.07830E-03,+1.05851841E+00,+4.41206028E+00
+2.07930E-03,+1.04165992E+00,+4.44577725E+00
+2.08030E-03,+1.03517589E+00,+4.41595070E+00
+2.08130E-03,+1.04944076E+00,-50.25123E-03
+2.08230E-03,+1.03517589E+00,-25.61191E-03
+2.08330E-03,+1.03517589E+00,-45.06401E-03
+2.08430E-03,+1.03517589E+00,-10.05023E-03
+2.08530E-03,+1.03517589E+00,-50.25123E-03
+2.08630E-03,+1.04944076E+00,+4.45226128E+00
+2.08730E-03,+1.03517589E+00,+4.41206028E+00
+2.08830E-03,+1.03517589E+00,+4.44577725E+00
+2.08930E-03,+1.03517589E+00,+4.41206028E+00
+2.09030E-03,+1.04814396E+00,+4.41206028E+00
+2.09130E-03,+1.03517589E+00,-50.25123E-03
+2.09230E-03,+1.03517589E+00,-42.47039E-03
+2.09330E-03,+1.03517589E+00,-28.20552E-03
+2.09430E-03,+1.03517589E+00,-38.57997E-03
+2.09530E-03,+1.03517589E+00,-10.05023E-03
+2.09630E-03,+1.03517589E+00,+4.41206028E+00
+2.09730E-03,+1.05592480E+00,+4.39260818E+00
+2.09830E-03,+1.03517589E+00,+4.42243473E+00
+2.09930E-03,+1.07537689E+00,+4.41206028E+00
+2.10030E-03,+1.03517589E+00,+4.41206028E+00
+2.10130E-03,+1.03517589E+00,-50.25123E-03
+2.10230E-03,+1.04425354E+00,-10.05023E-03
+2.10330E-03,+1.03517589E+00,-48.95443E-03
+2.10430E-03,+1.03517589E+00,-21.72149E-03
+2.10530E-03,+1.03517589E+00,-10.05023E-03
+2.10630E-03,+1.03517589E+00,+4.40427944E+00
+2.10730E-03,+1.03517589E+00,+4.41206028E+00
+2.10830E-03,+1.04814396E+00,+4.39909221E+00
+2.10930E-03,+1.03517589E+00,+4.41206028E+00
+2.11030E-03,+1.03517589E+00,+4.37834330E+00
+2.11130E-03,+1.03517589E+00,-46.36081E-03
+2.11230E-03,+1.04944076E+00,-35.98636E-03
+2.11330E-03,+1.05073757E+00,-34.68956E-03
+2.11430E-03,+1.03517589E+00,-50.25123E-03
+2.11530E-03,+1.03517589E+00,-10.05023E-03
+2.11630E-03,+1.05981522E+00,-10.05023E-03
+2.11730E-03,+1.06111202E+00,-10.05023E-03
+2.11830E-03,+1.03517589E+00,-46.36081E-03
+2.11930E-03,+1.06889286E+00,-10.05023E-03
+2.12030E-03,+1.03517589E+00,-33.39275E-03
+2.12130E-03,+1.06240883E+00,-50.25123E-03
+2.12230E-03,+1.07278328E+00,-10.05023E-03
+2.12330E-03,+1.03517589E+00,-17.83107E-03
+2.12430E-03,+1.05333118E+00,-10.05023E-03
+2.12530E-03,+1.03517589E+00,-38.57997E-03
+2.12630E-03,+1.03517589E+00,-10.05023E-03
+2.12730E-03,+1.03517589E+00,-19.12788E-03
+2.12830E-03,+1.03517589E+00,-30.79914E-03
+2.12930E-03,+1.06500244E+00,-50.25123E-03
+2.13030E-03,+1.03517589E+00,-50.25123E-03
+2.13130E-03,+1.04555034E+00,-50.25123E-03
+2.13230E-03,+1.03517589E+00,-30.79914E-03
+2.13330E-03,+1.03517589E+00,-10.05023E-03
+2.13430E-03,+1.07408009E+00,-48.95443E-03
+2.13530E-03,+1.03517589E+00,-38.57997E-03
+2.13630E-03,+1.03517589E+00,-32.09594E-03
+2.13730E-03,+1.03517589E+00,-42.47039E-03
+2.13830E-03,+1.03517589E+00,-12.64384E-03
+2.13930E-03,+1.03517589E+00,-10.05023E-03
+2.14030E-03,+1.03517589E+00,-33.39275E-03
+2.14130E-03,+1.03517589E+00,-43.76720E-03
+2.14230E-03,+1.03517589E+00,-46.36081E-03
+2.14330E-03,+1.03517589E+00,-35.98636E-03
+2.14430E-03,+1.03517589E+00,-10.05023E-03
+2.14530E-03,+1.03517589E+00,-10.05023E-03
+2.14630E-03,+1.04036312E+00,-15.23746E-03
+2.14730E-03,+1.05073757E+00,-25.61191E-03
+2.14830E-03,+1.06111202E+00,-24.31510E-03
+2.14930E-03,+1.03517589E+00,-50.25123E-03
+2.15030E-03,+1.03517589E+00,-50.25123E-03
+2.15130E-03,+1.03517589E+00,-10.05023E-03
+2.15230E-03,+1.03517589E+00,-23.01830E-03
+2.15330E-03,+1.03517589E+00,-10.05023E-03
+2.15430E-03,+1.04295673E+00,-50.25123E-03
+2.15530E-03,+1.05333118E+00,-50.25123E-03
+2.15630E-03,+1.03517589E+00,-38.57997E-03
+2.15730E-03,+1.03517589E+00,-48.95443E-03
+2.15830E-03,+1.03517589E+00,-41.17359E-03
+2.15930E-03,+1.03517589E+00,-10.05023E-03
+2.16030E-03,+1.04555034E+00,-39.87678E-03
+2.16130E-03,+1.03517589E+00,-50.25123E-03
+2.16230E-03,+1.03517589E+00,-20.42468E-03
+2.16330E-03,+1.03517589E+00,-30.79914E-03
+2.16430E-03,+1.03517589E+00,-19.12788E-03
+2.16530E-03,+1.03517589E+00,-10.05023E-03
+2.16630E-03,+1.03517589E+00,-10.05023E-03
+2.16730E-03,+1.03517589E+00,-28.20552E-03
+2.16830E-03,+1.03517589E+00,-42.47039E-03
+2.16930E-03,+1.03517589E+00,-50.25123E-03
+2.17030E-03,+1.03517589E+00,-23.01830E-03
+2.17130E-03,+1.05851841E+00,-26.90872E-03
+2.17230E-03,+1.03517589E+00,-16.53426E-03
+2.17330E-03,+1.03517589E+00,-13.94065E-03
+2.17430E-03,+1.06111202E+00,-50.25123E-03
+2.17530E-03,+1.03517589E+00,-34.68956E-03
+2.17630E-03,+1.03517589E+00,-10.05023E-03
+2.17730E-03,+1.03517589E+00,-45.06401E-03
+2.17830E-03,+1.05073757E+00,-10.05023E-03
+2.17930E-03,+1.03517589E+00,-35.98636E-03
+2.18030E-03,+1.03517589E+00,-10.05023E-03
+2.18130E-03,+1.03517589E+00,-50.25123E-03
+2.18230E-03,+1.05203438E+00,-26.90872E-03
+2.18330E-03,+1.03517589E+00,-50.25123E-03
+2.18430E-03,+1.03517589E+00,-10.05023E-03
+2.18530E-03,+1.03517589E+00,-10.05023E-03
+2.18630E-03,+1.03517589E+00,-50.25123E-03
+2.18730E-03,+1.03517589E+00,-50.25123E-03
+2.18830E-03,+1.03517589E+00,-50.25123E-03
+2.18930E-03,+1.03517589E+00,-50.25123E-03
+2.19030E-03,+1.03517589E+00,-30.79914E-03
+2.19130E-03,+1.03517589E+00,-10.05023E-03
+2.19230E-03,+1.03517589E+00,-50.25123E-03
+2.19330E-03,+1.03517589E+00,-50.25123E-03
+2.19430E-03,+1.05592480E+00,-10.05023E-03
+2.19530E-03,+1.02609824E+00,-10.05023E-03
+2.19630E-03,+1.03517589E+00,-50.25123E-03
+2.19730E-03,+1.03517589E+00,-38.57997E-03
+2.19830E-03,+1.05333118E+00,-50.25123E-03
+2.19930E-03,+1.03517589E+00,-17.83107E-03
+2.20030E-03,+1.03517589E+00,-10.05023E-03
+2.20130E-03,+1.03517589E+00,-10.05023E-03
+2.20230E-03,+1.03517589E+00,-10.05023E-03
+2.20330E-03,+1.03517589E+00,-16.53426E-03
+2.20430E-03,+998.86530E-03,-46.36081E-03
+2.20530E-03,+1.03517589E+00,-35.98636E-03
+2.20630E-03,+1.03517589E+00,-34.68956E-03
+2.20730E-03,+1.03517589E+00,-10.05023E-03
+2.20830E-03,+1.03517589E+00,-15.23746E-03
+2.20930E-03,+1.03517589E+00,-34.68956E-03
+2.21030E-03,+1.03517589E+00,-24.31510E-03
+2.21130E-03,+1.03517589E+00,-50.25123E-03
+2.21230E-03,+1.03517589E+00,-50.25123E-03
+2.21330E-03,+1.03517589E+00,-10.05023E-03
+2.21430E-03,+1.03517589E+00,-23.01830E-03
+2.21530E-03,+1.03517589E+00,-10.05023E-03
+2.21630E-03,+1.06759605E+00,-42.47039E-03
+2.21730E-03,+1.03517589E+00,-32.09594E-03
+2.21830E-03,+1.03517589E+00,-38.57997E-03
+2.21930E-03,+1.03517589E+00,-48.95443E-03
+2.22030E-03,+1.03517589E+00,-50.25123E-03
+2.22130E-03,+1.03517589E+00,-30.79914E-03
+2.22230E-03,+1.03517589E+00,-20.42468E-03
+2.22330E-03,+1.03517589E+00,-50.25123E-03
+2.22430E-03,+1.03517589E+00,-10.05023E-03
+2.22530E-03,+1.03517589E+00,-29.50233E-03
+2.22630E-03,+1.03517589E+00,-10.05023E-03
+2.22730E-03,+1.03517589E+00,-50.25123E-03
+2.22830E-03,+1.03517589E+00,-10.05023E-03
+2.22930E-03,+1.03517589E+00,-28.20552E-03
+2.23030E-03,+1.03517589E+00,-17.83107E-03
+2.23130E-03,+1.03517589E+00,-50.25123E-03
+2.23230E-03,+1.03517589E+00,-50.25123E-03
+2.23330E-03,+1.03517589E+00,-67.10972E-03
+2.23430E-03,+1.03517589E+00,-10.05023E-03
+2.23530E-03,+1.03517589E+00,-50.25123E-03
+2.23630E-03,+1.03517589E+00,-50.25123E-03
+2.23730E-03,+1.03517589E+00,-10.05023E-03
+2.23830E-03,+1.03517589E+00,-45.06401E-03
+2.23930E-03,+1.03517589E+00,-15.23746E-03
+2.24030E-03,+1.03517589E+00,-34.68956E-03
+2.24130E-03,+1.03517589E+00,-10.05023E-03
+2.24230E-03,+1.03517589E+00,-10.05023E-03
+2.24330E-03,+1.03517589E+00,-43.76720E-03
+2.24430E-03,+1.03517589E+00,-3.56620E-03
+2.24530E-03,+1.03517589E+00,-50.25123E-03
+2.24630E-03,+1.03776950E+00,-47.65762E-03
+2.24730E-03,+1.03517589E+00,-42.47039E-03
+2.24830E-03,+1.05333118E+00,-50.25123E-03
+2.24930E-03,+1.03517589E+00,-21.72149E-03
+2.25030E-03,+1.03517589E+00,-48.95443E-03
+2.25130E-03,+1.03517589E+00,-50.25123E-03
+2.25230E-03,+1.03517589E+00,-50.25123E-03
+2.25330E-03,+1.02480144E+00,-20.42468E-03
+2.25430E-03,+1.03517589E+00,-10.05023E-03
+2.25530E-03,+1.03517589E+00,-39.87678E-03
+2.25630E-03,+1.03517589E+00,-30.79914E-03
+2.25730E-03,+1.03517589E+00,-50.25123E-03
+2.25830E-03,+1.03517589E+00,-10.05023E-03
+2.25930E-03,+1.03517589E+00,-38.57997E-03
+2.26030E-03,+1.03517589E+00,-32.09594E-03
+2.26130E-03,+1.03517589E+00,-10.05023E-03
+2.26230E-03,+1.03517589E+00,-10.05023E-03
+2.26330E-03,+1.03517589E+00,-23.01830E-03
+2.26430E-03,+1.03517589E+00,-33.39275E-03
+2.26530E-03,+1.03517589E+00,-50.25123E-03
+2.26630E-03,+1.03517589E+00,-13.94065E-03
+2.26730E-03,+1.03517589E+00,-50.25123E-03
+2.26830E-03,+1.03517589E+00,-10.05023E-03
+2.26930E-03,+1.06500244E+00,-50.25123E-03
+2.27030E-03,+1.07018967E+00,-15.23746E-03
+2.27130E-03,+1.04425354E+00,-34.68956E-03
+2.27230E-03,+1.03517589E+00,-10.05023E-03
+2.27330E-03,+1.03517589E+00,-46.36081E-03
+2.27430E-03,+1.03517589E+00,-50.25123E-03
+2.27530E-03,+1.03517589E+00,-26.90872E-03
+2.27630E-03,+1.03517589E+00,-23.01830E-03
+2.27730E-03,+1.03517589E+00,-10.05023E-03
+2.27830E-03,+1.03517589E+00,-17.83107E-03
+2.27930E-03,+1.03517589E+00,-50.25123E-03
+2.28030E-03,+1.03517589E+00,-21.72149E-03
+2.28130E-03,+1.03517589E+00,-50.25123E-03
+2.28230E-03,+1.03517589E+00,-19.12788E-03
+2.28330E-03,+1.01442698E+00,-30.79914E-03
+2.28430E-03,+1.03517589E+00,-39.87678E-03
+2.28530E-03,+1.03517589E+00,-50.25123E-03
+2.28630E-03,+1.06500244E+00,-10.05023E-03
+2.28730E-03,+1.03517589E+00,-50.25123E-03
+2.28830E-03,+1.03517589E+00,-19.12788E-03
+2.28930E-03,+1.03517589E+00,-50.25123E-03
+2.29030E-03,+1.03517589E+00,-21.72149E-03
+2.29130E-03,+1.03517589E+00,-32.09594E-03
+2.29230E-03,+1.03517589E+00,-17.83107E-03
+2.29330E-03,+1.03517589E+00,-12.64384E-03
+2.29430E-03,+1.03517589E+00,-50.25123E-03
+2.29530E-03,+1.05203438E+00,-67.10972E-03
+2.29630E-03,+1.03517589E+00,-10.05023E-03
+2.29730E-03,+1.03906631E+00,-13.94065E-03
+2.29830E-03,+1.03517589E+00,-24.31510E-03
+2.29930E-03,+1.01961421E+00,-10.05023E-03
+2.30030E-03,+1.03517589E+00,-10.05023E-03
+2.30130E-03,+1.03517589E+00,-45.06401E-03
+2.30230E-03,+1.05981522E+00,-50.25123E-03
+2.30330E-03,+1.03517589E+00,-35.98636E-03
+2.30430E-03,+1.03517589E+00,-46.36081E-03
+2.30530E-03,+1.02869186E+00,-10.05023E-03
+2.30630E-03,+1.03517589E+00,-26.90872E-03
+2.30730E-03,+1.03517589E+00,-37.28317E-03
+2.30830E-03,+1.03517589E+00,-47.65762E-03
+2.30930E-03,+1.02739505E+00,-42.47039E-03
+2.31030E-03,+1.03517589E+00,-32.09594E-03
+2.31130E-03,+1.03517589E+00,-21.72149E-03
+2.31230E-03,+996.27169E-03,-10.05023E-03
+2.31330E-03,+1.03517589E+00,-41.17359E-03
+2.31430E-03,+1.03517589E+00,-29.50233E-03
+2.31530E-03,+1.03517589E+00,-39.87678E-03
+2.31630E-03,+1.03517589E+00,-50.25123E-03
+2.31730E-03,+1.03517589E+00,-50.25123E-03
+2.31830E-03,+1.03517589E+00,-29.50233E-03
